,Handle,Text,sentiment
12360,@KabarMakkah,"RUU Cipta Kerja Disahkan, Yusuf Mansur : Mudah-mudahan Allah Mengampuni SayaRUU Cipta Kerja Disahkan, Yusuf Mansur : Mudah-mudahan Allah Mengampuni Saya
  Pengesahan RUU Cipta Kerja oleh DPR RI pada Senin, 5 Oktober 2020 terus menuai reaksi berbagai kalangan.  Mulai dari para tokoh, buruh, hi...
kabarmakkah.com",1
12362,@noonataekim,RUU CIPTAKERJA ADALAH VAKSIN DARI CORONA HAHA LIHAT KAKAK KAKAK MAHASISWA MEREKA TIBA TIBA KUAT DAN TETAP SEHAT,1
12363,@immanuel_pras,"Kalau yang kalian tuntut pemerintah cabut UUnya gimana bisa, soalnya Secara ketatanegaraan (UU No 12/2011) dalam waktu 30hr di ttd atau tidak dittd Presiden, RUU Cipta Kerja yang sudah disepakati DPR di sidang paripurna tetap akan sah demi hukum keberlakuannya.",1
12364,@Dewis1924,"""Tak pelak lagi, UU ini adalah perbudakan gaya baru di era modern. Kita harus lawan. Kita dukung penuh perjuangan buruh menolak RUU Cipta Kerja,"" ujarnya kepada http://Tintasiyasi.com, Senin (5/10/2020).
#PekerjaSejahteraDalamKhilafah",1
12373,@RFadhlilah,"Membalas 
@defrio
 dan 
@anggafebriantogess itu RUU Cipta Kerja pakai yg mana ya? ada 2 versi gitu dan isinya juga ada bedanya aing buat matriks jadinya lieur",1
12374,@Mulyani60955089,"Pengesahan Ruu cipta kerja bukti nyata penguasa dzolimi rakyatnya

#Ekonomi khilafah anti krisis
#Pekerja sejahtera dalam khilafah
#Islam wujudkan rahmatan Lil Alamiin",1
12377,G@n@ d3w@,"Ekonomi Indonesia sdh memasuki jurang resesi. Dampak resesi terjadinya gelombang PHK bsr-besran.Pemerintah mengesahkan RUU Cipta Kerja yg jelas2 merugikan tenaker Ina & menguntungkan asing. 
#EkonomiKhilafahAntiKrisis
#PekerjaSejahteraDalamKhilafah
#IslamWujudkanRahmatanLilAlamin",1
12382,@siapaakusiapa6,"TOLAK RUU CIPTA KERJA!

#TolakOmnibusLaw
#GagalkanOmnibusLaw 
#GugatUUCiptaKerja 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat
#IndonesiaDalamBahayaTweet Kutipan
CNN Indonesia
@CNNIndonesia
 · 8 Okt
Sejumlah polemik mewarnai perjalanan pengesahan RUU Omnibus Law Ciptaker. RUU ini pun tetap disahkan meski penolakan datang dari berbagai kalangan masyarakat.

Hal-hal yang perlu diketahui soal RUU Ciptaker bisa Anda baca dalam #FOKUS #CNNIndonesia ini: https://bit.ly/3iEKExq",1
12388,@siapaakusiapa6,"TOLAK RUU CIPTA KERJA!

#TolakOmnibusLaw
#GagalkanOmnibusLaw 
#GugatUUCiptaKerja 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat
#IndonesiaDalamBahayaTweet Kutipan
CNN Indonesia
@CNNIndonesia
 · 8 Okt
Demo Omnibus Law di Medan Panas, Aparat Dilempari Batu https://cnnindonesia.com/nasional/20201008123324-20-555921/demo-omnibus-law-di-medan-panas-aparat-dilempari-batu?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed…",1
12389,@justAlfan,"See? Emang cacat. 

Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan https://tirto.id/f5GR?utm_source=Twitter&utm_medium=Share… via 
@tirtoidBelum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan - Tirto.ID
Draft final masih belum ada meski RUU Cipta Kerja ini sudah disepakati DPR, DPD, dan pemerintah untuk menjadi Undang-Undan sejak, Senin (5/10/2020).
tirto.id",1
12390,@mayasari_vona,"Kebutuhan menciptakan iklim yang menguntungkan asing itulah yang mendasari pemerintah segera menyelesaikan pembahasan RUU Cipta Kerja dengan DPR >> #EkonomiKhilafahAntiKrisis << #PekerjaSejahteraDalamKhilafah >>Dari 
Nusaibah Malika",1
12391,kamu siapa? @.@,"Membalas 
@JENO01216__Maap haechan renjun, mark, chenle, jaemin, jeno
Hayuk kita bisa tahan yuk
TOLAK RUU CIPTA KERJA

#IndonesiaDalamBahaya
#GugatUUCiptaKerja
#MosiTidakPercayaDPRRI
#MosiTidakPercayaJokowi
#REVOLUSIatauMATI",1
12394,@SimbokYatun,"Dua partai politik (parpol) yang menolak pengesahan Rancangan Undang-undang Omnibus Law Cipta Kerja (RUU Ciptaker), Partai Keadilan Sejahtera (PKS) dan Partai Demokrat, bungkam saat ditantang untuk mengerahkan massa ke jalan memprotes perundangan tersebut.",1
12395,@chy_loey,"Stay save semua yang turun ke jalan
 kalian hebat
TOLAK RUU CIPTA KERJA

#GagalkanOmnibusLaw
#JegalSampaiGagal
#JEGALSAMPAIBATAL
#MosiTidakPercaya
#DPRRIKhianatiRakyat
#tolakomnisbuslaw
#tolakruuciptakerja
#BatalkanOmnibusLaw",1
12396,@haris_arahas,"Mengangkut pupuk kompos olahan sendiri untuk benih tanaman timun hibrida F1.
•
•
Gak ada urusan dengan pengesahan RUU Cipta Kerja 
•
•
#Bertani #Tani #PetaniMuda",1
12399,@bem__upnvj,"Omnibus Law RUU Cipta Kerja menciderai demokrasi dan mengenyampingkan hak asasi manusia

#VeteranMenggugat #MosiTidakPercaya #BatalkanOmnibusLaw #JegalSampaiGagal",1
12400,@AnakMatahari2,"#mahasiwabergerak 
Kawal penolakan ruu cipta kerja",1
12401,@IkhAlya3,"Membalas 
@_viviyaaSangat lembuttt&lembek
TOLAK RUU CIPTA KERJA!

#TolakOmnibusLaw
#GagalkanOmnibusLaw 
#JegalSampaiGagal 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat
#IndonesiaDalamBahaya",1
12402,@bem__upnvj,"Lucunya di Negara yang katanya Agraris justru alam dan lingkungan dirusak demi oligark. Omnibus Law RUU Cipta Kerja merusak kekayaan alam negeri yang akan membahayakan rakyat Indonesia

#VeteranMenggugat #MosiTidakPercaya #BatalkanOmnibusLaw #JegalSampaiGagal",1
12405,@kelincisedih,#JogjaMemanggil 1 komando orasi telah matinya kemanusiaan karena telah disahkannya RUU Cipta Kerja.,1
12407,@rosequartzs17,"Membalas 
@CNNIndonesiaNah... Belom apa-apa aja udah begini.
TOLAK RUU CIPTA KERJA

#StopRugikanRakyat
#KartuMerahOmnibusLaw 
#IndonesiaDalamBahaya
#TolakOmnibusLaw
#TolakRUUCiptaKerja
#GagalkanOmnibusLaw 
#JegalSampaiGagal 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat",1
12410,@bem__upnvj,"Omnibus Law RUU Cipta Kerja hanya berpihak kepada oligark dan menindas kaum pekerja. Nampaknya Benar kata Tan Indonesia kita masih tetap menjadi budak belian yang penurut dari perampok perampok kapitalisme.
#VeteranMenggugat #MosiTidakPercaya #BatalkanOmnibusLaw #JegalSampaiGagal",1
12412,@jeonmellyarmy97,"What?! Kalo emg semua isi RUU Omnibus Law yang kita baca selama ini hoax, kok Pak Irwan anggota komisi V DPR RI menentang disahkannya RUU Omnibus Law? Beliau tidak mungkin sembarangan menentang. Jadi manakah yang harus kami percaya?
#RUUOmnibusLaw #mahasiwabergerak #RUUCiptaKerja",1
12417,@hobimysunHn,"Membalas 
@ibighitfessBaru kali ini deg²an liat HT idol sendiri
TOLAK RUU CIPTA KERJA!

#TolakOmnibusLaw
#GagalkanOmnibusLaw 
#JegalSampaiGagal 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat
#IndonesiaDalamBahaya 
#SahkanRUUPKS 
#SAVENAJWASHIHAB",1
12424,@Morfo_Biru,"Dirapikan 
Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan - http://Tirto.ID https://tirto.id/f5GR?utm_source=Twitter&utm_medium=Share…Tirto.ID - Jernih Mengalir Mencerahkan
Media online terkini. Menyajikan tulisan dan infografik berita nasional dan internasional serta analisis berdasarkan fakta dan data.
tirto.id",1
12426,@yatimida35,Pengesahan RUU Cipta Kerja semakin membuktikan penguasa bekerja untuk kepentingan korporat. #EkonomiKhilafahAntiKrisis << #IslamWujudkanRahmatanLilAlamin >>,1
12428,@WindyAm72599899,"Membalas 
@sunflodc
 @Meyyyha
 dan 
@rihandaulahIya kali ketok palu tengah malam Pas semua orang tidur, emang banyak halaman RUU cipta kerja nya tapi kenapa diantara nya banyak nyesahkan para buruh Ama mahasiswa, yang korupsi makin kaya yang membela kebenaran makin di asing kan",1
12429,@BatamPos,"Demo Tolak RUU Cipta Kerja, Akses Menuju DPR DiblokirDemo Tolak RUU Cipta Kerja, Akses Menuju DPR Diblokir - batampos.co.id
Portal Berita Terbesar di Kepri
batampos.co.id",1
12436,@CNNIDdaily,"Gelombang penolakan atas pengesahan RUU Omnibus Law Cipta Kerja oleh DPR masih terjadi di berbagai daerah. Sejumlah unjuk rasa yang digelar para buruh dan mahasiswa berakhir ricuh. Sebagain massa bahkan melakukan pengerusakan..

#CNNIDNewsHour
http://cnnindonesia.com/tv2:07
512 tayangan",1
12443,@U55RSG,"Udah pada marah-marah duluan, tapi ternyata belum ada draft final RUU cipta kerja dan masih proses dirapikan. Hayoloh wkPolitikus Golkar Sebut UU Cipta Kerja Masih Dirapikan dari Salah Ketik
Firman Soebagyo meminta para tokoh, dan masyarakat untuk mengendalikan terlebih dulu informasi yang tak benar terkait UU Cipta Kerja.
nasional.tempo.co",1
12445,@H1924Neni,"Dengan disahkannya RUU ini, UU Omnibus Law Cipta Kerja akan meringkas 1.244 pasal dari 79 undang-undang untuk menarik investasi asing.  >> #EkonomiKhilafahAntiKrisis << #IslamWujudkanRahmatanLilAlamin >>Dari 
Nusaibah Malika",1
12449,@SusanYuli3,"Banyak sekali Hoax dan Isu Sesat Seputar RUU Cipta Kerja – Omnibus Law.
Ini lagi pandemi to mending kita fokus corona aja lebih baik

#UUCiptaKerjaHarapanRakyatHoax dan Isu Sesat Seputar RUU Cipta Kerja – Omnibus Law
Surabaya - Dalam negara demokrasi, pro kontra sebuah kebijakan adalah hal yang lumrah. Tapi penggunaan kabar bohong atau hoax tidak dapat ditoleransi. Demokrasi yang sehat adalah demokrasi yang...
lensanasional.co.id",1
12451,@rosequartzs17,"Membalas 
@CNNIndonesiaBoong dosa loh yaaa Pak.
TOLAK RUU CIPTA KERJA

#StopRugikanRakyat
#KartuMerahOmnibusLaw 
#IndonesiaDalamBahaya
#TolakOmnibusLaw
#TolakRUUCiptaKerja
#GagalkanOmnibusLaw 
#JegalSampaiGagal 
#JEGALSAMPAIBATAL
#MosiTidakPercayaDPRRI 
#DPRRIKhianatiRakyat
#IndonesiaDalamBahaya",1
12452,@SusanYuli3,"WASPADA HOAX SOAL RUU CIPTA KERJA YANG TERSEBAR DI MEDIA SOSIAL

Kita patut waspada dg HOAX yg beredar di media sosial, cari kebenarannya dulu baru share

fokus corona #UUCiptaKerjaHarapanRakyatWaspada Hoax Soal RUU Cipta Kerja yang Tersebar di Media Sosial
Belakangan ini di media sosial banyak tersebar berita hoax terkait dengan Omnibus Law RUU cipta kerja.
correcto.id",1
12454,@selfmirror_,"Pokok penting RUU cipta kerja untuk klaster ketenagakerjaan

- Apabila terjadi pengalihan pekerjaan dari perusahaan alih daya, maka masa kerja dari pekerja/buruh tetap di hitung.

#CiptaKerjaLapanganKerja 
#RUUCiptaKerja",1
12455,@No3sChe,"Dewan Pengkhianat Rakyat mengetok palu Sahkan RUU Cipta Kerja,kemana mereka sekarang ?

#OmnibusLawUUCilaka 
#OmnibusLawUUCilaka",1
12456,@yayasanmadani,"Analisa Madani terkait risiko RUU Cipta Kerja terhadap Hutan Alam dan Pencapaian Komitmen Iklim Indonesia, jika pasal2 yang melemahkan perlindungan hutan dan LH diterapkan, maka risiko hilangnya hutan alam semakin meningkat.",1
12459,@KaratCincin,"""Di masyarakat, beredar 12 alasan buruh menolak Omnibus Law RUU Cipta Kerja. Dua belas poin tersebut ternyata tidak benar. 

Awas Corona #UUCiptaKerjaHarapanRakyat",0
12465,@KaratCincin,"Dalam tertulis berjudul 'Meluruskan 12 Hoaks Omnibus Law RUU Cipta Kerja,' Selasa (6/10), Abidin Fikri mencoba mengupas poin-poin yang dipersoalkan kaum buruh.

Awas Corona #UUCiptaKerjaHarapanRakyat",1
12470,@KaratCincin,"Kendati mendapat penolakan besar-besaran, DPR melalui rapat paripurna, Senin 5 Oktober 2020 akhirnya mengetok palu pengesahan omnibus law RUU Cipta Kerja menjadi UU.

Awas Corona #UUCiptaKerjaHarapanRakyat",1
12471,@akadhitaRD,"Udah tau lagi pandemi. Harus kurang-kurangi kerumunan, koar-koar 3M tapi DPR sendiri bikin rakyat berkerumun hari ini gara-gara ruu cipta kerja. Suka heran. Giliran udah demo ada aja alasannya. Ngeles mulu kek mantan!",0
12479,@iimhasina,"Kami menolak , kalian malah mengesahkannya. RUU Cipta kerja semakin mencekik rakyat >> #EkonomiKhilafahAntiKrisis << 

#tdx5Dari 
Move Up 1453",1
12480,@bimosfn,Emang anak stm/smk gaboleh ikut aksi ya? Setau gua lulusan stm/smk emg dibentuk untuk jd pekerja/buruh. Jadi menurut gua ya wajar aja sih kalo dia nolak ruu cipta kerja,1
12483,@f09_raa,"RUU Cipta kerja iku kek peperangan ajja ya,. bagaimana pun cara dan keadaannya harus dimenangkan
..mencurigakan
#tolakomnisbuslawDPR 
#DPRPengkhianatRakyat 
#MahasiswaBergerak 
#JegalSampaiGagal 
#JokowiKabur 
#MahasiswaTurunKejalan",1
12489,@danusigudboi,"Kalo aku nembak kamu kayaknya sama dengen pengeluaran RUU cipta kerja, alias ga diterima.",1
12491,@hiya_hiyaaaa,ternyata ruu cipta kerja atau omnibus law bisa menghilangkan korona. selamat tinggal social distancing ,1
12492,@EliSuryana6,"RuU Cipta Kerja, Kalian itu wakil siapa? --> #EkonomiKhilafahAntiKrisis <--  #dxp3Dari 
Move Up 1453",1
12497,@niniiibubuuu,"TOLAK RUU CIPTA KERJA

#MosiTidakPercayaDPRRI 
#IndonesiaDalamBahaya
#GagalkanOmnibusLaw
#JegalSampaiGagal
#JEGALSAMPAIBATAL
#MosiTidakPercaya
#DPRRIKhianatiRakyatTweet Kutipan
devan
@dvnnrndra
 · 8 Okt
skip? DPR.
Tampilkan utas ini",1
12499,@AdeZnf,"Pengesahan RUU Cipta Kerja semakin membuktikan penguasa bekerja untuk kepentingan korporat. Rakyat jadi tumbal. >> #EkonomiKhilafahAntiKrisis << #IslamWujudkanRahmatanLilAlamin >>Dari 
Anii Zahraa",1
12505,@indro11,"Ya dalangnya JOKOWI.. Coba dr awal tolak RUU nya, g akan ada mobiliaasi massa menolak UU cipta kerjaTweet Kutipan
detikcom
@detikcom
 · 8 Okt
""Sebetulnya pemerintah tahu siapa behind demo itu. Kita tahu siapa yang menggerakkan, kita tahu siapa sponsornya. Kita tahu siapa yang membiayainya.""

via @detikfinance https://finance.detik.com/berita-ekonomi-bisnis/d-5204628/ramai-demo-tolak-uu-cipta-kerja-airlangga-kita-tahu-sponsornya?utm_content=detikfinance&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1602132359…",1
12506,@HME_UPI,"Pada Senin, 5 Oktober 2020 DPR RI mengesahkan UU Cipta Kerja melalui Rapat Paripurna DPR RI tentang pengesahan RUU Cipta Kerja. Disahkannya Omnibus Law Cipta Kerja ini dinilai tidak relevan, tidak manusiawi, dan mengancam Hak Asasi Manusia (HAM).",1
12511,@NasDem,"Rancangan Undang-undang Omnibus Law Cipta Kerja (RUU Ciptaker) telah disahkan menjadi undang-undang.

Apakah benar UU Omnibus law Ciptaker merugikan pekerja?

Mari kita cek faktanya dalam infografis berikut.

(Revisi)

#OmnibusLaw #UUCiptaker #NasDemPeduli",1
12512,@ArjunaSilitonga,"bnyk yg kontra dgn di sahkannya RUU cipta kerja baik dari mahasiswa, buruh dan pihak lain yg merasa dirugikan, namun diharapkan kita mampu menelaah informasi yg beredar skrng karna bnyk oknum yg memamfaatkan hal ini ..

#MahasiswaBergerak
#UUCiptaKerjaHarapanRakyat 
#JokowiKabur",1
12519,@diazjojo,"Semakin kesini jadi semakin berburuk sangka aja. Jangan2 angka case covid dibuat semakin high, agar semua warga stay di rumah, dengan tujuan RUU cipta kerja bisa disahkan tanpa ada demonstrasi. Ternyata demo tetep terjadi dimana2. Make sense?",1
12521,@ATrighana,"Bakalan ada isu baru lagikah buat meredam trending RUU Cipta Kerja, katanya sih biar jadi angin lalu
 isu apa itu ? Entahlah hanya mereka yang tau #JokowiKabur",1
12523,@SyahRungAn,"Membalas 
@apparelliesr
 @jogja_paperbag
 dan 
@bppmbalairungkalau mereka bener” memperjuangkan kaum buruh...tolak dong RUU Cipta Kerja ke MK lewat jalur hukun Judicial Review...
jgn smpai kecurigaan semua orang benar bahwa ada bohir di balik aksi demo ini..

#StopDemoAyokeMK",1
12524,@DunguToing,"Ratusan massa dari LSM dan buruh turun ke jalan menuju ke arah Jakarta untuk melakukan aksi menolak RUU Omnibus Law Cipta Kerja. Titik kumpul massa di gerbang utama Citra Raya Cikupa kabupaten Tangerang, Kamis (8/10) siang.",1
12526,@tribunsumsel,"Anggota DPR RI Sahkan UU Cipta Kerja, Cucu Habibie : Hai Para Pengkhianat, Tidur Tenang Semalam?: Kritik pedas terhadap anggota DPRI yang terlibat dalam pengesahaan RUU Cipta Kerja menjadi UU.Ya, Omnibus Law Cipta Kerja memang menuai kritikan ole https://bit.ly/3lpnz3r",1
12528,@Mujibudilestar1,"Membalas 
@Aani_zahraaSemua manusia cerdas menolak , kalian malah mengesahkannya. RUU Cipta kerja semakin mencekik rakyat >> #EkonomiKhilafahAntiKrisis << #PekerjaSejahteraDalamKhilafah #6orf",1
12529,@Cuilansenx,"Iki akibate nek RUU cipta kerja disahkan, perusahaan sak karepe dw #TolakUUCiptaKerja #TolakOmnibusLawTweet Kutipan
CNN Indonesia
@CNNIndonesia
 · 8 Okt
Apindo mengancam akan melakukan PHK bagi buruh yang melakukan aksi mogok kerja nasional. Waketum Apindo, Shinta Kamdani mengatakan telah mengeluarkan surat edaran mengenai imbauan agar buruh tak mengikuti aksi tersebut. #CNNIndonesia 
https://cnnindonesia.com/ekonomi/20201007122255-92-555383/pengusaha-ancam-phk-buruh-yang-mogok-kerja?utm_campaign=cnnsocmed&utm_medium=oa&utm_source=twitter…",1
12530,@gemieen,"Ini Panduan Memahami Polemik Omnibus Law RUU Cipta Lapangan Kerja ala Jokowi yang Ditolak Serikat Buruh https://vice.com/id/article/pkepny/panduan-memahami-polemik-omnibus-law-ruu-cipta-lapangan-kerja-jokowi-yang-ditolak-serikat-buruh… via 
@viceIni Panduan Memahami Polemik Omnibus Law RUU Cipta Lapangan Kerja ala Jokowi yang Ditolak Serikat...
Berikut sekian isu penting dari Undang-Undang sapu jagat dan polemik yang membuat beleid itu ditolak serikat buruh, sekalipun sedang dikebut pembahasannya oleh pemerintah dan DPR.
vice.com",1
12535,@Albertin0204,"Sedih, kasian pengen nangis ngeliat polisi"" yg berusaha menjalankan tugasnya dan rela di taruh di depan gedung DPR dan Jalan"" utk mengamankan aksi dan aspirasi masyarakat agar kondusif. Padahal keputusan RUU cipta kerja bukan para polisi yg memutuskan! 
#RUUCiptaKerja",1
12537,@didienAZHAR,"Anggota DPR Tak Diberi Salinan Fisik RUU Cipta Kerja saat ParipurnaAnggota DPR Tak Diberi Salinan Fisik RUU Cipta Kerja saat Paripurna
""Belum selesai sudah disahkan. Yang disahkan itu tadi RUU hantu,"" kata anggota Fraksi Demokrat Benny K. Harman soal pengesahan RUU Cipta Kerja.
nasional.tempo.co",1
12541,@107_aul,"1. Mohon izin untuk Bapak/Ibu sebagai 'wakil rakyat' pada kesempatan ini. RUU ini lebih tepat dinamakan Cipta Kerja atau RUU Cipta ""Dikerjai"" ya? @/DPR_RI 

Why? Udah gak bisa dihitung lagi jumlah kalangan buruh yang protes sama RUU ini, it's too damn plenty!",1
12542,@wilsontherik,"Ketika Hoax RUU Omnibus Law Cipta Kerja lebih duluan merasuki publik, itu menunjukan lemahnya Tim Komunikasi Publik pemerintahan pak 
@jokowi",1
12545,@hentihentinya,"Alhamdulillah sejak DPR sahkan RUU Cipta Kerja, kopet 19 mendadak hilang.

#TolakUUCiptaKerja",1
12546,@Abie_goosteg,"eh ini guru besar ahli, akademisi sikapnya pada nolak ruu cipta kerja.. trus lu bilang ""jangan demo, baca dulu dong..."" engga itu gabikin elu keren aseli dah katro
#tolakomnisbuslaw 
#CabutOmnibusLawUUCiptaKerja 
#MosiTidakPercayaJokowi 
#MahasiswaMelawan",1
12548,@gloomystarr,"Membalas 
@genggamanhangatHayooo turun dulu drop htnya
TOLAK RUU CIPTA KERJA

#DPRRIKhianatiRakyat 
#MosiTidakPercayaDPRRI 
#IndonesiaDalamBahaya
#GugatUUCiptaKerja 
#MahasiswaTurunKejalan 
#MahasiswaBergerak",1
12554,@AngetulaJZega,"Link Download PDF RUU Omnibus Law Cipta Kerja yang Telah Disahkan Menjadi UU Cipta Kerja https://tribunnews.com/nasional/2020/10/06/link-download-pdf-ruu-omnibus-law-cipta-kerja-yang-telah-disahkan-menjadi-uu-cipta-kerja… lewat 
@tribunnewsLink Download PDF RUU Omnibus Law Cipta Kerja yang Telah Disahkan Menjadi UU Cipta Kerja - Tribun...
Link Download PDF RUU Omnibus Law Cipta Kerja yang Telah Disahkan Menjadi UU Cipta Kerja oleh DPR pada sidang paripurna pada Senin (5/10/2020)
tribunnews.com",1
12555,@kalderanews,"Tak Ada Manfaat, Klaster Pendidikan Resmi Dicabut dari Omnibus Law RUU Cipta Kerja -Tak Ada Manfaat, Klaster Pendidikan Resmi Dicabut dari Omnibus Law RUU Cipta Kerja – http://www.k...
Kementerian Pendidikan dan Kebudayaan (Kemendikbud) mencabut klaster pendidikan dari draf omnibus law Rancangan Undang-undang (RUU) Cipta Kerja.
kalderanews.com",1
12558,@AElitsaanii,"diumur baru lulus SMA gini, lulusan covid, ga keterima PTN, mau kuliah tp ggra Corona terpaksa nunda dan skrg memutuskan krja tp mlh keluar RUUciptakerja
 PUAS LO ANCURIN IMPIAN GUA HA! WAHAI PETINGGI NEGARA YANG KERJAANNYA MOLOR!
#OmnibusLawSampah 
#TolakUUCiptaKerja",1
12559,IG: @radiosmartfm959,"Menteri Ketenagakerjaan Ida Fauziyah mengatakan pemerintah menyiapkan program baru melalui RUU Cipta Kerja, yakni Jaminan Kehilangan Pekerjaan yang ditujukan bagi korban PHK. Untuk modal awal, dana yang disiapkan sebesar Rp6 triliun bersumber dari APBN.

#SmartNews 
@CNNIndonesia",1
12561,@Timun___Suri,"WASPADA HOAX SOAL RUU CIPTA KERJA YANG TERSEBAR DI MEDIA SOSIAL
#UUCiptaKerjaHarapanRakyat
https://correcto.id/beranda/read/36154/waspada-hoax-soal-ruu-cipta-kerja-yang-tersebar-di-media-sosial…
Tetap Waspada teman""
Dan Bijaklah Bermedia

Awas Corona",1
12562,@radio_fanber,Menteri LHK: Pengaturan AMDAL Dalam RUU Cipta Kerja Tidak Berubah http://dlvr.it/Rj9YMz,1
12563,@bayuariff,"Membalas 
@bayuariff
 dan 
@Aditiasp_ngambil hati para pekerja, apalagi RUU Cipta Kerja ditolak ama serikat buruh contohnya KSPI, ketuanya Said Iqbal yg notabene deket ama keluarga cikeas.",1
12566,@denni_loyz,"Demokrasi yg sehat adalah demokrasi yg memberi saran, kritik yg membangun dan bukan menghasut atau menciptakan berita yg menyesatkan.
Awas Corona #UUCiptaKerjaHarapanRakyat

Di bwh ini isu2 yg ramai beredar di media sosial terkait RUU Cipta KerjaHoax dan Isu Sesat Seputar RUU Cipta Kerja – Omnibus Law
Surabaya - Dalam negara demokrasi, pro kontra sebuah kebijakan adalah hal yang lumrah. Tapi penggunaan kabar bohong atau hoax tidak dapat ditoleransi. Demokrasi yang sehat adalah demokrasi yang...
lensanasional.co.id",1
12567,@adingiqda,"Sahkan RUU PKS
Cabut UU Cipta kerja omnibus law

#DagelanAlaRezim 
#JanganPipisSembarangan 
#MahasiswaBergerak 
#JokowiKabur 
#GejayanMemanggil 
#MahasiswaTurunKejalan
#MOSITIDAKDIPERCAYA 
#RakyatMenolak",1
12570,@byuncandyyy,"TOLAK RUU CIPTA KERJA

#MosiTidakPercayaDPRRI 
#IndonesiaDalamBahaya

Stay safe teman-teman yang turun ke jalan hari ini, tetap pakai masker yaa dan jangan lupa minum air putih yang cukup",1
