,id_dataset,user_account,tweet,clean_tweet,sentimen,id_user
1671,45093,@HumasKalbar,"Peserta aksi unjuk rasa menolak omnibus law RUU cipta kerja di depan DPRD Kalbar terpaksa harus diberikan perawatan medis.

Selengkapnya di : https://kumparan.com/hipontianak/peserta-demo-tolak-omnibus-law-di-pontianak-yang-kelelahan-dievakuasi-polisi-1uNkC7pSNKz?utm_source=kumMobile&utm_medium=whatsapp&utm_campaign=share&shareID=cJzKzIG9eqRa…

#PoldaKalbar
#unrasdamaipontianak
#UnrasOmnibuslawAmandiPontianak",serta aksi unjuk tolak omnibus law rancang undang undang cipta kerja dewan wakil rakyat daerah kalimantan barat paksa awat medis lengkap,1,1
1672,45094,@Hanifah933," Seperti yg beredar di masyarakat, Ada 12 alasan buruh menolak Omnibus Law RUU Cipta Kerja. 12 poin tersebut ternyata salah alias HOAX gaes 
Yuk disimak agar semua jelas n tak ad lagi dusta diantara kita 
#CegahKorupsiDenganOBL",edar masyarakat alas buruh tolak omnibus law rancang undang undang cipta kerja poin salah alias hoax teman ayo simak n dusta,1,1
1673,45095,@MonologeLLy_318,"Pembahasan RUU Cipta Kerja melalui sebanyak 64kali rapat kerja dengan berbagai tim perumus dan sinkronisasi.

#OmnibusLawTransparan",bahas rancang undang undang cipta kerja rapat kerja tim rumus sinkronisasi,1,1
1674,45096,@Demokrasiq,"#Tirani Mayoritas Politik dan RUU Cipta Kerja – http://Kompas.id - http://kompas.id https://ift.tt/3lOG5Co #Demokrasi #IndonesiaKompas.id
Kompas - Amanat Hati Nurani Rakyat. Mengulas fenomena dari berbagai sudut, dengan metode jurnalistik dan penelitian yang profesional. Sejak 1965, Kompas dipercaya Indonesia mengabarkan berita seputar...
kompas.id",mayoritas politik rancang undang undang cipta kerja,0,1
1675,45097,@muchlis_abdillh,"╔.★. .═════════════╗
   RUU OMNIBUS LAW CIPTA KERJA
╚═════════════. .★.╝
Tujuan Omnibus Law
Tujuan dari dibuatnya RUU Cipta Lapangan Kerja adalah untuk menciptakan lapangan kerja yang seluas-luasnya bagi rakyat Indonesia secara merata-Kemudahan,",rancang undang undang omnibus law cipta kerja tuju omnibus law tuju rancang undang undang cipta lapang kerja cipta lapang kerja luas luas rakyat indonesia rata mudah,1,1
1676,45098,@amirfiqi,"Hari Ini Draf RUU Cipta Kerja Diserahkan Ke PresidenHari Ini Draf RUU Cipta Kerja Diserahkan Ke Presiden
Hari Ini Draf RUU Cipta Kerja Diserahkan Ke Presiden
carapandang.com",draf rancang undang undang cipta kerja serah presiden draf rancang undang undang cipta kerja serah presiden draf rancang undang undang cipta kerja serah presiden,0,1
1677,45099,@adiprayitno45,"Ini termasuk barisan sakit hati ngk broo... 
@kangdede78
 @Dennysiregar7
 @ulinyusron
 @sahaL_AS
 ? jgn berfikir hny gerombolan mu aja yg punya otak ya...! GP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak JujurGP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak Jujur
Yaqut Cholil Coumas menyebut RUU Ciptaker lebih pantas disebut RUU Investasi, karena mengutamakan investasi daripada tenaga kerja.
cnnindonesia.com",baris sakit hati saudara pikir gerombol otak ya ansor omnibus law cipta kerja rancang undang undang jujur gp ansor omnibus law cipta kerja rancang undang undang jujur yaqut cholil coumas sebut rancang undang undang cipta kerja rancang undang undang investasi utama investasi tenaga kerja,1,1
1678,45100,@RNIINDONESIA,"Pembahasan RUU Cipta Kerja Transparan dan Demokratis. 

#OmnibusLawTransparan",bahas rancang undang undang cipta kerja transparan demokratis,1,1
1679,45101,@oreoregalll,"Membalas 
@tubirfessPermisi aku mau minta tolong, adakah yang bersedia untuk mengisi form ini? Tentang Kontraversi RUU Cipta Kerja, terimakasih..
http://forms.gle/bKQx8sggGK7P67Jp7…",balas tolong ada sedia isi formulir kontraversi rancang undang undang cipta kerja terima kasih,0,1
1680,45102,@dheaagstna_,"Ada yang nyimpen thread tentang RUU Cipta Kerja ga sih? Kalo ada, minta dongg",simpan utas rancang undang undang cipta kerja sih,0,1
1681,45103,@Widyarenee,"#OmnibusLawTaatProsedural
Jadi RUU Cipta Kerja merupakan bagian dari RUU prioritas dalam Program Legislasi Nasional thn 2020, 22 Januari 2020.",rancang undang undang cipta kerja rancang undang undang prioritas program legislasi nasional januari,1,1
1682,45104,@akuikieko,"@kemkominfo
 : Sejak awal Pemerintah menyampaikan RUU Cipta Kerja pada 14 Februari 2020, naskah sudah bisa diakses di laman resmi https://ekon.go.id/info-sektoral/15/6/dokumen-ruu-cipta-kerja…

#OmnibusLawTransparan
#UntukEkonomiIndonesia",perintah rancang undang undang cipta kerja februari naskah akses laman resmi,1,1
1683,45105,@Jokowinomics_id,"Pembahasan RUU Cipta Kerja menjadi #UUCiptaKerja dilakukan sebayak 64 kali, terdiri dari 2 kali rapat kerja, 56 kali rapat panja, dan 6 kali rapat tim perumus dan tim sinkronisasi.
#OmnibusLawTaatProsedural
@kemenkumham_RI
@fadjroeL
 
@JubirPresidenRI
@PEDOMAN_id
@setkabgoid",bahas rancang undang undang cipta kerja bayak kali kali rapat kerja kali rapat panitia kerja kali rapat tim rumus tim sinkronisasi,1,1
1684,45106,@cokiaddiction,"Membalas 
@QqGuntur
 dan 
@HidayatSaja1Jika Ingin Membaca Semua Rincian UU Omnibus Law Silakan ke Laman di Bawah ini Sbb :

1. RUU Cipta Kerja (Baleg DPR PDF)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-100224-2372.pdf…

2. RUU Cipta Kerja (Google Drive PDF)
https://drive.google.com/file/d/1ncppSpyoxZZMZpuyCc1kBgERlbJ3Wk8v/view…

#CegahKorupsiDenganOBL",balas baca rincian undang undang omnibus law sila laman rancang undang undang cipta kerja baleg dewan wakil rakyat pdf,1,1
1685,45107,@NanDhir07,"Buku cetak aja ga pernah tamat seumur hidup, gimana cara baca ruu cipta kerja coba",buku cetak tamat umur hidup baca rancang undang undang cipta kerja coba,0,1
1686,45108,@Anta_sena212,"Pembahasan RUU ciptakerja telah melibatkan publik dan dilakukan secara transparan.
#OmnibusLawTaatProsedur",bahas rancang undang undang cipta kerja libat publik transparan,1,1
1687,45109,@tjhinfar21,"6. Dibentuk Panja 

Badan legislasi DPR RI , DPD RI dan Pemerintah melakukan rapat perdana utk membahas RUU Cipta kerja pada tgl 14 April 2020 dan membentuk panitia kerja (Panja) RUU Cipta Kerja 

Jadi semua tahapan sudah sesuai prosedur 

#OmnibusLawTaatProsedural",bentuk panitia kerja badan legislasi dewan wakil rakyat rakyat indonesia dewan wakil daerah rakyat indonesia perintah rapat perdana bahas rancang undang undang cipta kerja tanggal april bentuk panitia kerja panitia kerja rancang undang undang cipta kerja tahap sesuai prosedur,1,1
1688,45110,@olipzara,Proses pembahasan RUU Cipta kerja transparan dan sesuai aturan. #OmnibusLawTransparan,proses bahas rancang undang undang cipta kerja transparan sesuai atur,1,1
1689,45111,@Taudehh4,"Pelaku kerusuhan dalam aksi unjukrasa Omnibus Law RUU Cipta Kerja menurut polisi adalah orang-orang yang tergabung dalam kelompok Anarko.
#PancasilaYesDemoNoMengenal Sejarah Anarko, Kelompok yang Diduga jadi Dalang Kerusuhan Demo Omnibus Law UU Cipta Kerja...
Mengenal Sejarah Anarko, Kelompok yang Diduga jadi Dalang Kerusuhan Demo Omnibus Law UU Cipta Kerja
jogja.tribunnews.com",laku rusuh aksi unjuk omnibus law rancang undang undang cipta kerja polisi orang orang gabung kelompok anarki sejarah anarki kelompok duga dalang rusuh demo omnibus law undang undang cipta kerja kenal sejarah anarki kelompok duga dalang rusuh demo omnibus law undang undang cipta kerja jogja,0,1
1690,45112,@asikaja97200426,"Membalas 
@fadlizonMakasi ya bang, Gerindra uda ikut andil dalam menyetujui RUU Cipta Kerja. Mantap.",balas ya bang gerindra andil tuju rancang undang undang cipta kerja mantap,0,1
1691,45113,@KIKY_AKPIRA20,"AKSI tolak RUU cipta kerja berlanjut di sejumlah daerah. 15 oktober 2020 .
HIDUP MAHASISWA,,,,!!!!
HIDUP MAHASISWA,,,!!!!
HIDUP BURUH,,,,!!!
HIDUP BURUH INDONESIA!!!",aksi tolak rancang undang undang cipta kerja lanjut daerah oktober hidup mahasiswa hidup mahasiswa hidup buruh hidup buruh indonesia,0,1
1692,45114,@thesember7,"RUU Cipta Kerja tidak menghilangkan hak cuti haid dan cuti hamil yang telah diatur UU Ketenagakerjaan. 
#OBLBuatRakyatSejahtera",rancang undang undang cipta kerja hilang hak cuti haid cuti hamil atur undang undang ketenagakerjaan,1,1
1693,45115,@iqbalalghi,"Tirani Mayoritas Politik dan RUU Cipta KerjaTirani Mayoritas Politik dan RUU Cipta Kerja
Persetujuan pengesahan RUU Cipta Kerja memperlihatkan kemunduran praksis demokrasi dalam lembaga publik. Pengesahan itu sekaligus menjadi salah satu penanda utama meningkatnya tirani mayoritas...
kompas.id",tirani mayoritas politik rancang undang undang cipta kerja tirani mayoritas politik rancang undang undang cipta kerja tuju kesah rancang undang undang cipta kerja mundur fraksi demokrasi lembaga publik kesah salah tanda utama tingkat tirani mayoritas kompas,1,1
1694,45116,@ibnupurna,"Mendobrak Kelambanan Birokrasi. Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja.Mendobrak Kelambanan Birokrasi
Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja.
kompas.id",dobrak lamban birokrasi tuju tingkat investasi korupsi krusial beres luncur rancang undang undang cipta kerja dobrak lamban birokrasi tuju tingkat investasi korupsi krusial beres luncur rancang undang undang cipta kerja kompas,1,1
1695,45117,@anwarachman1,"Kenapa UU Cipta Kerja ribut: rezqinya terganggu, kurang sosialisasi, gak baca RUU, ditafsirkan bukan ahlinya, komentar asal bunyi. Setuju ? 
@cakimiNOW
 @halimiskandarnu
 @DPP_PKB
 @jokowi",undang undang cipta kerja ribut rezeki ganggu sosialisasi baca rancang undang undang tafsir ahli komentar bunyi tuju,1,1
1696,45118,@bkpm,"Penguatan sektor pertanian melalui RUU ini idealnya disikapi positif oleh para pelaku usaha, para petani dan seluruh pekerja pertanian di Indonesia. Yuk kenali lebih banyak hal positif dari RUU Cipta Kerja terutama yang terkait dengan pertanian.",kuat sektor tani rancang undang undang ideal sikap positif laku usaha tani kerja tani indonesia ayo kenal positif rancang undang undang cipta kerja kait tani,1,1
1697,45119,@j8gucci,"Membalas 
@kabogohjaehyundemo ruu cipta kerja lagi kayanya",balas rancang undang undang cipta kerja kaya,0,1
1698,45120,@palasara,"AHY: Tidak Adanya Kejelasan Draft Final RUU Cipta Kerja, MembuatBerita Terkini Hari Ini, Merinci dan Mengunci Kemajemukan - kuasakata.com
kuasakata.com - kuasakata.com berita indonesia terbaru dan terupdate ekonomi, politik, budaya, olahraga, internasional, sosok, Cecap, infografis serta video
kuasakata.com",jelas draf final rancang undang undang cipta kerja berita kini merinci kunci majemuk berita indonesia baru update ekonomi politik budaya olahraga internasional sosok cecap informasi graifk video,0,1
1699,45121,@NatasyaCaca17,"Berita hoax tentang UU Cipta kerja jangan dipercaya, Pemerintah sudah melakukan dialog dengan berbagai unsur terdiri dari pengusaha, dan buruh untuk membahas RUU Cipta kerja. #KAMIFPISampahNKRI",berita hoax undang undang cipta kerja percaya perintah dialog unsur usaha buruh bahas rancang undang undang cipta kerja,1,1
1700,45122,@masihcentang,"Pada prinsipnya PA 212 mendukung aksi buruh karna PA 212 juga sudah melakukan aksi menentang RUU Cipta Kerja ketika itu bersamaan dengan aksi tolak RUU HIP. Awas Korona
#KadrunMakarTunggangiOBLPanas! PA 212 akan Turun ke Jalan Ikut Menolak UU Omnibus Law - Jakbar News
Novel Bukimin, PA 212, Tolak Omnibus Law, UU Cipta Kerja, Persaudaraan Alumni 212, PA 212 akan turun ke jalan ikut demo tolak uu omnibus law
jakbarnews.pikiran-rakyat.com",prinsip dukung aksi buruh aksi tentang rancang undang undang cipta kerja sama aksi tolak rancang undang undang awas corona turun jalan tolak undang undang omnibus law jakarta barat news novel bukimin tolak omnibus law undang undang cipta kerja saudara alumni turun jalan demo tolak undang undang omnibus law jakbarnews pikir,0,1
1701,45123,@TIARA2796,"Manfaat UU Ciptaker
Kesepakatan antara pengusaha, buruh serta pemerintah dinilai sebagai salah satu kunci RUU Cipta Kerja berjalan dgn maksimal.
Kesepakatan itu juga menjadi pegangan agar RUU Cipta Kerja bisa menjadi alat dlm meningkatkan ekonomi Indonesia  #StophoaxUUCiptaker",manfaat undang undang cipta kerja sepakat usaha buruh perintah nilai salah kunci rancang undang undang cipta kerja jalan maksimal sepakat pegang rancang undang undang cipta kerja alat tingkat ekonomi indonesia,1,1
1702,45124,@KompasTV,"Awal Oktober, DPR dan pemerintah telah menyetujui RUU Cipta Kerja yang mengupayakan terciptanya sistim yang ramah bagi pelaku usaha baik asing maupun dalam negeri. Kalangan usaha di Amerika Serikat, menyambut positif upaya pemerintah Indonesia. 

Baca di https://kompas.tv/article/115757/soal-omnibus-law-kalangan-bisnis-dan-pengamat-as-perlu-adanya-transparansi…4:00
590 tayangan",oktober dewan wakil rakyat perintah tuju rancang undang undang cipta kerja upaya cipta sistem ramah laku usaha asing negeri kalang usaha amerika serikat sambut positif upaya perintah indonesia baca,1,1
1703,45125,@carolinaputeri_,"Anehnya aksi yang akan dilakukan pada selasa, 13 Oktober 2020 tersebut tidak hanya menyoroti Undang-Undang Cipta Kerja, namun juga berkaitan dengan RUU Haluan Ideologi Pancasila, yang telah ditunda pembahasannya oleh pemerintah.",aneh aksi selasa oktober sorot undang undang cipta kerja kait rancang undang undang haluan ideologi pancasila tunda bahas perintah,1,1
1704,45126,@arempeg,"RUU CIPTA KERJA: PROSES LEGISLASI YANG UGAL-UGALANRUU CIPTA KERJA: PROSES LEGISLASI YANG UGAL-UGALAN
sabili.co - Berdasarkan UU No. 12 tahun 2011 sebagaimana telah diubah dengan UU No. 15 tahun 2019 tentang Pembentukan Peraturan Perundang-undangan (UU P3), terdapat 5 tahapan proses legislasi. Yakni,...
sabili.co",rancang undang undang cipta kerja proses legislasi ugal ugalan rancang undang undang cipta kerja proses legislasi ugal ugalan sabil dasar undang undang tahi ubah undang undang tahi bentuk atur undang undang undang undang tahap proses legislasi sabil,1,1
1705,45127,@ISalandisa,"Pokoknya nih temen-temen kita perlu tahu bahwa Izin sertifikasi halal itu tertuang dalam Omnibus Law Rancangan Undang-undang (RUU) Cipta Kerja (Ciptaker) yang telah diserahkan kepada DPR, pada Rabu (12/2). #OmnibusLawTaatProsedural",pokok teman teman izin sertifikasi halal tuang omnibus law rancang undang undang rancang undang undang cipta kerja cipta kerja serah dewan wakil rakyat rabu,1,1
1706,45128,@rahmadiheru88,"Membalas 
@lukasomanalu@budhihermanto
° saya mengagumi...
 Buya 
@BuyaSyafii
 
penikmat twit-twit Beliau dan tulisan tentang Buya di ;
@SerambiBuya
@the_geotimes
° ""Belum"" baca twit Beliau tentang RUU Cipta Kerja.",balas kagum buya nikmat tweet tweet beliau tulis buya baca tweet beliau rancang undang undang cipta kerja,0,1
1707,45129,@Dina_ZM12,"Demonstrasi menolak disahkannya omnibus law UU Cipta Kerja masih terjadi di berbagai daerah di Indonesia, hingga Kamis (8/10/2020). Pengesahan RUU Omnibus Law nenambah deret panjang rusaknya sistem demokrasi. Masihkan masyarakat berharap pada sistem ini?
https://youtu.be/atp-NMhWY3A",demonstrasi tolak sah omnibus law undang undang cipta kerja daerah indonesia kamis kesah rancang undang undang omnibus law tambah deret rusak sistem demokrasi masih masyarakat harap sistem,1,1
1708,45130,@Anprimoko,"Membalas 
@raden_aditya_Masih sama demo nolak RUU Cipta kerja, tapi pendemonya bukan dari buruh melaikan dari FPI dan Ormas 212.",balas demo tolak rancang undang undang cipta kerja demo buruh lai front bela islam organisasi massa,0,1
1709,45131,@Aledhean,"Membalas 
@TsamaraDKISetau saya RUU Cipta Kerja berisi 905 halaman. Belum ada pengumuman revisi resmi atau perubahan. Bagi awam, sebaiknya tidak menyebarkan sesuatu yang Sama2 belum kita pahami & belum jelas. Jangan terprovokasi dan memprovokasi. Biar para ahli & berkompeten yg mengupas. Kawal NKRI",balas rancang undang undang cipta kerja isi halaman umum revisi resmi ubah awam sebar paham provokasi provokasi biar ahli kompeten kupas kawal negara satu republik indonesia,0,1
1710,45132,@avatarkora4,Hoax Omnibus Law RUU Cipta Kerja,hoax omnibus law rancang undang undang cipta kerja,1,1
1711,45133,@Perilotus,"Jika Ingin Membaca Semua Rincian *UU Omnibus Law* Silakan ke Laman di Bawah ini Sbb :

*1. RUU Cipta Kerja (Baleg DPR PDF)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-100224-2372.pdf…

*2. RUU Cipta Kerja (Google Drive PDF)*RUU Cipta Kerja.pdf
drive.google.com",baca rincian undang undang omnibus law sila laman rancang undang undang cipta kerja baleg dewan wakil rakyat pdf,1,1
1712,45134,@oliptata,Ketua DPR Rai Puan Maharani memastikan pembahasan Omnibus Law RUU Cipta Kerja akan dilakukan Transparan dan hati-hati. #OmnibusLawTransparan,ketua dewan wakil rakyat muka puan maharani bahas omnibus law rancang undang undang cipta kerja transparan hati hati,1,1
1713,45135,@1106Yeye,"Proses penyusunan RUU Cipta Kerja telah melibatkan partisipasi publik baik dari unsur buruh yg diwakili Serikat Pekerja, Pengusaha, Kementerian/Lembaga.
Juga Praktisi Akademisi serta lembaga lainnya ( ILO) 
#OmnibusLawTaatProsedural",proses susun rancang undang undang cipta kerja libat partisipasi publik unsur buruh wakil serikat kerja usaha menteri lembaga praktisi akademisi lembaga ilo,1,1
1714,45136,@ilhamjati4,"Membalas 
@nongandah
 @ganjarpranowo
  dan 2 lainnyaKasih pertanyaan dasar dong... Apakah mereka sudah membaca seluruh UU cipta kerja ? Kok bisa jadi Nara sumber. Jika belum pernah membaca. Kalau sudah pernah membaca dari mana mereka mendapatkan RUU cipta kerja itu.",balas kasih dasar baca undang undang cipta kerja nara sumber baca baca rancang undang undang cipta kerja,0,1
1715,45137,@GugahSe,"Membalas 
@mashikamDaripada rame terus.. Mending dibatalkan aja ruu Cipta kerja.. pemerintah mending undang investor lokal aja",balas ramai mending batal rancang undang undang cipta kerja perintah mending undang investor lokal,0,1
1716,45138,@AmanBakoy,"Pokoknya Ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH). Di antaranya, menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal. #OmnibusLawLestari",pokok tentu halal atur pasal rancang undang undang cipta kerja pasal isi revisi pasal rancang undang undang jamin produk halal jamin produk halal hapus wenang tunggal majelis ulama indonesia majelis ulama indonesia tetap produk halal,1,1
