user_account,tweet,label
@lampostco,"Bank Dunia mendukung langkah pemerintah dalam mempercepat pemulihan ekonomi melalui Undang-Undang Cipta Kerja. 

#omnibuslaw #ruuciptakerja #uuciptakerja #nasional #lampostcoBank Dunia Nilai UU Omnibus Law Bikin Indonesia Kompetitif
Omnibus law tersebut sebagai langkah reformasi besar untuk menjadikan Indonesia lebih kompetitif dan menuju masyarakat yang sejahtera.
lampost.co",1
@anakayyam_,"Kelas online kemarin temen gue ada yang diomelin gara2 ikut demo
""Ngapain kamu ikut demo, mau jadi bodoh? Hotman paris aja setuju dengan RUUCiptakerja. Kamu yg ga tau apa2 demo demo""

Upsiiii wkwkTweet Kutipan
Ch chotimah
@Ch_Chotlmah
 · 16 Okt
Bantahan dan klarifikasi Hotman Paris terhadap plintiran kadrun terkait video dia yg lama, video yg tdk terkait dgn UU cipta kerja.

Bantu sebarkan teman2, kemarin pak Hotman sdh bantu kita bgmn baiknya omnibus law skrng kita bantu dia.
Atasi Pandemi
#RakyatButuhUUCiptaKerja
Tampilkan utas ini",1
@garudauntukIDN,"Hai #SobatBUMN 
Tahukah kalian bahwa RUU Cipta Kerja disusun dengan latar belakang untuk memangkas korupsi khususnya pada birokrasi perijinan usaha?",1
@Kanim_wonosobo,"Pada 27 Januari 2020, Menteri 
@PerekonomianRI
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKON/01/2020

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@ryuseiixo,"does anyone has ateez inspirational quotes, i need them right now
#ATEEZ
 @ATEEZofficial",1
@mantaneraisa,"elu bg 
@Dzawinur
 ?Tweet Kutipan
V̷̧̋̍͝arreal
@blasphemers_
 · 16 Okt
me: trying to sleep

my brain at 3 am:",1
@tisamarn,Apakah pemerintah tidak berfikiran mengenai gelombang demo yg terus bertambah setiap harinya untuk menolak RUU CIPTA KERJA ini berdampak pada peningkatan angka penularan COVID-19? Tinggal batalkan kemudian terbitkan PERPPU. Huhu stay safe untuk kalian yg hari ini turun LAGI.,0
@LILApama2011,"RUU Cipta Kerja merupakan revolusi mental dalam bentuk produk hukum.RUU Cipta Kerja Bantu Masyarakat Mencari Pekerjaan
Pemerintah mengatakan hadirnya RUU Cipta Kerja yang telah disahkan menjadi Undang-Undang membantu masyarakat mencari pekerjaan.
correcto.id",1
@RupbasanTpi,"#SahabatMido, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Mido ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22 ",1
@dimasericksha,"ikan hiumakan tomat 
rasanya seperti anda menjadi iron man

#ruuciptakerja",1
@DimasPermana817,"Selama ini belum pernah ada jaminan terhadap tenaga kerja yang mengalami PHK. Namun pemerintah kini memastikan jaminan itu ada dan dituangkan dalam RUU Cipta Kerja yang sudah disahkan. 

Bagus lah.Sejak Indonesia Merdeka Baru Kali Ini Buruh 'Digaji' Saat PHK
Selama ini belum pernah ada jaminan terhadap tenaga kerja yang mengalami Pemutusan Hubungan Kerja (PHK).
cnbcindonesia.com",1
@thgrthendowski,Dua sisi paslon 1 isterinya ngikut ngesahin RUU Cipta kerja paslon 2 keluarga pembabat hutan hiyaaaaaa,0
@LukiLukita2,"Jangan sampai terhasut kembali

#RUUCiptaKerja",1
@LukiLukita2,"Tidak ada perubahan sistem upah dan tidak ada hak cuti yang dihilangkan

#RUUCiptaKerja",1
@lapsustik_yk,"12. Menteri 
@PerekonomianRI
 menetapkan Tim Koordinasi Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI",1
@lapsustik_yk,"11. Badan Legislasi (Baleg) 
@DPR_RI
 dan Pemerintah melakukan rapat perdana untuk membahas RUU Cipta Kerja pada tanggal 14 April 2020. Dalam rapat tersebut, Panitia Kerja (Panja) RUU Cipta Kerja resmi dibentuk",1
@lapsustik_yk,"10. Presiden 
@jokowi
 menugaskan menteri 
@PerekonomianRI
@Kemenkumham_RI
 @KemenkeuRI
 @KemnakerRI
 @kemendagri
@KementerianLHK
 @atr_bpn
 @KementerianESDM
 @KemenkopUKM
@KemenPU
 @kementan
 mewakili presiden dalam pembahasan RUU
Cipta Kerja di DPR",1
@lapsustik_yk,"9. Surat tersebut ditindaklanjuti Menko 
@PerekonomianRI
 bersama menteri terkait dengan menyampaikan surat presiden, naskah RUU Cipta Kerja, serta naskah akademik yg menyertainya kepada Ketua dan Wakil Ketua 
@DPR_RI
 tanggal 12 Februari 2020",1
@lapsustik_yk,"8. Presiden 
@jokowi
 melalui surat nomor: R-06/Pres/02/2020 tanggal 7 Februari 2020 menyampaikan secara resmi RUU Cipta Kerja kepada Ketua 
@DPR_RI
 untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama",1
@lapsustik_yk,"7. Pada 27 Januari 2020, Menteri 
@PerekonomianRI
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKO/01/2020",1
@lapsustik_yk,"5. Sejak masih berbentuk rancangan kebijakan, RUU Cipta Kerja sudah disampaikan dan disuarakan ke media baik cetak dan elektronik",1
@lapsustik_yk,4. Kemenkumham melakukan pengharmonisasian substansi dan legal drafting RUU Cipta Kerja dengan dikeluarkannya surat selesai harmonisasi dari Menkumham nomor: PHN-HN.0204-04 tgl 20 Januari 2020 dan nomor: PPE.PP.03.02-107 tgl 20 Januari 2020,1
@lapsustik_yk,"2. Secara resmi, Menteri 
@PerekonomianRI
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019 yang dipimpin oleh Sekretaris Menko",1
@lapsustik_yk,"#SahabatPengayomansekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1
@KantahCilegon,"#Repost 
@atr_bpn
#SobATRBPN, kemudahan pengurusan lahan akan dibenahi melalui RUU Cipta Kerja, guna meningkatkan iklim investasi yang kemudian akan menciptakan lapangan kerja.
.
#UntukEkonomiIndonesia
#IndonesiaMaju
#RUUCiptaKerja",1
@mbok_minahh,"Judicial Review oleh Mahkamah Konstitusi
Upaya hukum yang bisa dilakukan oleh buruh mapun pihak yang merasa dirugikan dengan terbitnya RUU Cipta Kerja ini bisa dilakukan dengan mekanisme uji materi ke Mahkamah Konstitusi.",1
@mbok_minahh,"Dan pemerinah sudah jelas menyatakan RUU Cipta Kerja ini bisa mendatangkan investor dan lapangan kerja baru, untuk itu meminta Presiden mengeluarkan Perppu adalah hal yang paling irasional.",1
@mbok_minahh,"Itu artinya pembentukan Perppu merupakan jalan yang irasional, mengingat RUU Cipta Kerja ini merupakan inisiatif dari pemerintah sendiri, akan sangat mengeherankan jika pemerintah mengeluarkan Perppu untuk undang-undang atas inisiatifnya sendiri.",1
@GantengPendekar,"untuk itu perlu adanya penyederhadaan perizinan, sehingga proses perizinan tersebut tidak memakan waktu yang lama dan birokrasi pun bisa dipangkas, maka jalan yang dipakai adalah dengan menciptakan harmonisasi hukum, maka terciptalah RUU Cipta Kerja ini.",1
@GantengPendekar,RUU CIpta Kerja merupakan aturan yang dinilai kurang memadai untuk mengakomodir beberapa permasalah seperti ketenagakerjaan ataupun masalah lingkungan dan perizinan. Tetapi rasionalkah Presiden mengeluarkan Perppu tersebut?,1
@GantengPendekar,"Unjuk rasa tersebut tidak hanya dilakukan oleh para buruh saja, tetapi dari berbagai kalangan, baik itu mahasiswa maupun para pelajar. Unjuk rasa tersebut tidak lain untuk menuntut keadilan dan hak-hak buruh yang dinilai telah dirampas oleh RUU Cipta Kerja tersebut.",1
@GantengPendekar,"Gelombang penolakan RUU Cipta Kerja masih terus terjadi di beberapa daerah di Indonesia, bahkan demo tersebut berujung rusuh yang ditandai dengan perusakan fasilitas umum dan juga aksi vandalisme.",0
@NanaAdelia5,"Atas disahkannya RUU Cipta Kerja atau Omnibus Law menjadi Undang-undang, gejolak di masyarakat masih panas. Apalagi di kalangan buruh dan mahasiswa yang belum bisa menerima pengesahan UU Cipta Kerja atau Omnibus Law tersebut.",0
@KantahKabFlotim,"Reposted from 
@kementerian
.atrbpn #Repost 
@perekonomianri
 with 
@make_repost
・・・
#Grafikonomi 

Prosedur Program Legislasi Nasional (Prolegnas) dan pembahasan RUU Cipta Kerja di DPR RI telah ditaati oleh DPR RI, DPD RI, dan Pemerintah. 

#OmnibusLawTaatProsedur
#CiptaKerja",1
@ISEAS,"ISEAS Commentary by Syafiq Hasyim - President Jokowi’s unpopular job creation law creates a new rift with Indonesia’s leading Islamic groups.

#Indonesia #OmnibusLaw #RUUCiptaKerja #JokowiIndonesian Muslim Groups Oppose Omnibus Law - ISEAS-Yusof Ishak Institute
President Jokowi’s unpopular job creation law creates a new rift with Indonesia’s leading Islamic groups. Activists take part in a protest in Surabaya
iseas.edu.sg",0
@indra_moelyono,"Membalas 
@hnurwahid
 dan 
@FPKSDPRRIApa PKS mengedukasi RUU Cipta Kerja secara jujur dan sesuai dengan isi sesungguhnya tanpa di edit? 7Kalau tudak jujur maka dari mulai anda sampai ulama yang meatasnamakan ulama akan durhaka",1
@PEDOMAN_id,"Sosialisasi RUU Cipta Kerja, Mudah Izin Usaha, Kemnaker Dorong Generasi Muda Jadi Pelaku UMKM https://pedoman.co/news/sosialisasi-ruu-cipta-kerja-mudah-izin-usaha-kemnaker-dorong-generasi-muda-jadi-pelaku-umkm/… lewat 
@pedoman_id
@fadjroeL
 @JubirPresidenRI
 @Jokowinomics_id
 @KemnakerRI
 @PerekonomianRI
 @KemenBUMN
 @budimandjatmiko
 @idafauziyah√ Sosialisasi RUU Cipta Kerja, Mudah Izin Usaha, Kemnaker Dorong Generasi Muda Jadi Pelaku UMKM
PEDOMAN.co - Kementerian Ketenagakerjaan (Kemnaker) mendorong masyarakat khususnya kalangan generasi muda untuk menjadi wirausaha di sektor Usaha Mikro Kecil da
pedoman.co",1
@DuwiNuraeni,8 Ribu Personel Gabungan Akan Kawal Demo Tolak RUU Cipta Kerja http://dlvr.it/RjjCyJ,1
@bc_institut,8 Ribu Personel Gabungan Akan Kawal Demo Tolak RUU Cipta Kerja https://newsmedia.co.id/8-ribu-personel-gabungan-akan-kawal-demo-tolak-ruu-cipta-kerja/?utm_source=dlvr.it&utm_medium=twitter…,1
@dhaniprajabatan,"Membalas 
@trve_cvlt999Termasuk perancangan dan isi draft dari RUU cipta kerja",1
@cah_legend,"Membalas 
@ZAEffendyOmnibus Law RUU Cipta Kerja, Draft Omnibus Law Cipta Kerja telah diserahkan oleh pemerintah kepada DPR RI, Pemerintah meyakini RUU tsb dapat memperkuat perekonomian Indonesia.",1
@wa_puspa,"""Dengan RUU Cipta Kerja kita harapkan adanya perubahan struktur ekonomi untuk mendorong pertumbuhan ekonomi dan perluasan kesempatan kerja,"" #RakyatButuhUUCiptaKerja",1
@mbaknik82,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri #FixOmnibusBaik 
 #jhhj",1
@LukiLukita2,"Tidak ada PHK yang dilakukan secara semena-mena dan jaminan sosial pun tidak dihilangkan

#RUUCiptaKerja",1
@mambubur,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri #FixOmnibusBaik",1
@Ahya_21_ADSL,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri 
#FixOmnibusBaik",1
@mailbucin3,"RUU Cipta Kerja untuk mempercepat perekonomian di Indonesia.

Atasi Pandemi
#RakyatButuhUUCiptaKerjaTweet Kutipan
BHINNEKATUNGGALIKA
@tjhinfar21
 · 16 Okt
CIKAL BAKAL LAHIRNYA UU CIPTA KERJA

1.Berawal dari pidato Presiden @jokowi sehari setelah pelantikan
Ada 5 poin yg menjadi fokus utama beliau.
Dalam pidatonya beliau berulang kali menyampaikan dgn keras dan tegas

HAJAR..!!! KEJAR..!!! 
Atasi Pandemi
#RakyatButuhUUCiptaKerja
Tampilkan utas ini",1
@denni_loyz,"Pihak yang selama ini menolak RUU Cipta Kerja nantinya akan menjadi public enemy. Pasalnya, ada jutaan masyarakat yang membutuhkan pekerjaan akibat terdampak Covid-19 ini.
Atasi Pandemi
#RakyatButuhUUCiptaKerja",1
@denni_loyz,"Prabowo mengaku sejak awal telah menginstruksikan Fraksi Gerindra di Dewan Perwakilan Rakyat untuk meneliti RUU Cipta Kerja tiap klaster hingga pasalnya.
Atasi Pandemi
#RakyatButuhUUCiptaKerja",1
@denni_loyz,"Alhamdulillah, ketika pandemi melanda, kinerja buruk beberapa tahun lalu itu dibayar tuntas dengan percepatan pembahasan RUU Cipta Kerja Omnibus Law.

Benar-benar di atas normal deh. Rajin betul kerjanya. Salut, Pak… Salut.
Atasi Pandemi
#RakyatButuhUUCiptaKerja",1
@PEDOMAN_id,"Naskah RUU Cipta Kerja Disampaikan ke Presiden https://pedoman.co/news/naskah-ruu-cipta-kerja-disampaikan-ke-presiden/… lewat 
@pedoman_id
#RakyatButuhUUCiptaKerja√ Naskah RUU Cipta Kerja Disampaikan ke Presiden
PEDOMAN.co - Naskah Rancangan Undang-undang tentang Cipta Kerja (RUU Cipta Kerja) yang telah disetujui oleh Dewan Perwakilan Rakyat Republik Indonesia (DPR RI)
pedoman.co",1
@LukiLukita2,"UMR tetap ada dan pesangon pun tetap wajib dibayarkan

#RUUCiptaKerja",1
@Rerebaper,"Dengan aturan RUU cipta kerja baru bisa membuat mafia dan birokrat korup untuk mengatur perekonomian indonesia
#RakyatButuhUUCiptaKerjaSambut Baik Omnibus Law UU Cipta Kerja, Prof. Romli: Akhirnya Pemerintah Berani Memutus Rantai...
PUBLIKSATU – Berbeda dengan mayoritas publik dan aktivis di negeri ini, pakar hukum tata negara, Profesor Romli Atmasasita justru menyambut baik lahirnya Omnibus Law UU Cipta Kerja. Menurutnya,...
publiksatu.co",1
@MutiaAn47390531,"Tidak ada PHK secara sepihak dan jaminan sosial tetap ada bahkan ""bertambah""

#RUUCiptaKerja",1
@AdeliaFaraa,"Banyak manfaat dari RUU cipta kerja salah satunya dengan menyelamatkan Indonesia dari resesi ekonomi dan pengangguran besar-besaran  #RakyatButuhUUCiptaKerjaSri Mulyani Sebut Tujuan Omnibus Law untuk Keluarkan Indonesia dari Middle Income Trap Halaman all...
Menkeu Sri Muyani meyakini Indonesia bisa menjadi negara yang efisien setelah Omnibus Law UU Cipta Kerja berlaku. Halaman all
money.kompas.com",1
@ryan_herawan,"Bersama-sama kita rangkul masyarakat Indonesia menjadi lebih maju dengan RUU cipta kerja banyak pihak asing dan pengkhianat yang ingin menghancurkan negara kita  #RakyatButuhUUCiptaKerjaSatgas Omnibus Law: UU Cipta Kerja adalah Obat bagi Obesitas Regulasi
UU Cipta Kerja dinilai juga solusi untuk mengurangi pengangguran.
viva.co.id",1
@MutiaAn47390531,"Upah tetap dihitung berdasarkan waktu/hasil serta hak cuti yang tidak dihilangkan sama sekali

#RUUCiptaKerja",1
@MutiaAn47390531,"Pahami substansinya biar tidak terprovokasi

#RUUCiptaKerja",1
@JayaKatwang15,kalangan pengusaha justru mendukung disahkannya UU Cipta Kerja.  Hal tersebut karena pengesahan RUU Cipta Kerja menjadi Undang-Undang dapat mengeliminasi sejumlah permasalahan dan hambatan industri,1
@Lima8Satu,"Membalas 
@LILApama2011Biar jelas para pengusaha mau bikin lapangan kerja baru ya semoga RUU Cipta Kerja cepet beres lah, jadi jelas aturannya gimana. Biar orang2 jadi bisa gerak cepet.",1
@AdeliaFaraa,"Teman-teman Muhammadiyah jelas mendukung kebijakan RUU cipta kerja itu bisa memutus rantai ada gosip bahwa ormas Islam menolak
#RakyatButuhUUCiptaKerjaPemuda Muhammadiyah Dukung Judicial Review Omnibus Law
Ketua Umum PP Pemuda Muhammadiyah, Sunanto mengatakan, pemerintah dan DPR harus mencermati dan memperhatikan serta mencatat setiap tuntutan untuk disikapi dalam bentuk keputusan politik yang mengun...
merdeka.com",1
@Rerebaper,"Di pemerintahan dan perusahaan di Indonesia terkenal dengan regulasi nya yang suit, tapi berkat RUU Cipta Kerja regulasi perizinan Indonesia bisa menjadi lebih muda
#RakyatButuhUUCiptaKerjaOmnibus Law Jadi Puncak Perbaikan Regulasi Perizinan di Indonesia
Sejak 2017, Pemerintah sudah melakukan serangkaian perbaikan regulasi perizinan.
liputan6.com",1
@djaritakirana,"Seharus RUU Ciptakerja yg dihentikan agar rakyat ngak turun demo.

Demi Kemanusiaan, Kirana Minta Pilkada Serentak Berhenti Sampai Kondisi Aman dari Corona .

Demi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari CoronaDemi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari Corona
Baca Artikel Demi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari Corona Selengkapnya di Gelora News
gelora.co",1
@AdeliaFaraa,"Rata-rata semua pihak mendukung RUU cipta kerja masih bingung sama yang menolak, apa yang menolak itu termasuk agen asing yang ingin mengacaukan negara ini  #RakyatButuhUUCiptaKerjaGerindra Dukung Omnibus Law, Prabowo Yakin Jokowi Pikirkan Rakyat
Terkini.id, Jakarta - Menteri Pertahanan yang juga Ketua Umum Partai Gerindra, Prabowo Subianto meyakini Presiden Joko Widodo memikirkan rakyat dan bangsa di balik keputusannya ihwal Undang-undang...
terkini.id",1
@ryan_herawan,"Banyak orang yang belum memahami isi draf dari RUU cipta kerja dengan asal saja mengatakan isi nya tidak memihak rakyat, lebih baik saat ini fokus Atasi Pandemi
#RakyatButuhUUCiptaKerjaRakyat Butuh Lapangan Kerja, RUU Ciptaker Dibutuhkan Pasca Covid-19 - RMOLSUMSEL
Pemerintah dan DPR RI diminta untuk segera merampungkan pembahasan Omnibus Law Rancangan Undang-Undang (RUU) Cipta Kerja agar dapat disahkan. Undang-undang tersebut akan sangat dibutuhkan untuk...
rmolsumsel.id",1
@jitoe02,"Omnibus Law RUU Cipta Kerja bisa jadi solusi di masa-masa setelah krisis kesehatan dan pandemi yang terjadi saat ini.

Atasi Pandemi
#RakyatButuhUUCiptaKerja",1
@jitoe02,"Pihak yang selama ini menolak RUU Cipta Kerja nantinya akan menjadi public enemy. Pasalnya, ada jutaan masyarakat yang membutuhkan pekerjaan akibat terdampak Covid-19 ini.

Atasi Pandemi
#RakyatButuhUUCiptaKerja",1
@LILApama2011,"Dalam prosesnya, RUU Cipta Kerja didukung oleh seluruh partai pendukung koalisi pemerintah. Sedangkan, dua fraksi menyatakan menolak RUU menjadi UU Cipta Kerja ini yaitu  PKS  dan Partai Demokrat.

Atasi Pandemi
#RakyatButuhUUCiptaKerjaEkonom Kritik Jokowi: Penyakit Utama Korupsi, Obatnya UU Cipta Kerja Halaman all - Kompas.com
INDEF mengkritik kebijakan Presiden Jokowi yang tidak menaruh perhatian serius pada penguatan penegakan hukum korupsi. Halaman all
money.kompas.com",0
@Lima8Satu,"Membalas 
@LILApama2011Sebenarnya justru BANYAK BANGET KEUNTUNGAN dari RUU Cipta Kerja yang justru memihak rakyat kecil.",1
@wargabone,"Menaker Ida: RUU Cipta Kerja Tidak Ompong, Ketentuan Sanksi Diadopsi dari UU Lama
https://kemnaker.go.id/news/detail/menaker-ida-ruu-cipta-kerja-tidak-ompong-ketentuan-sanksi-diadopsi-dari-uu-lama…
#MenakerIdaFauziyah
#RTriwibowo
#ManfaatUUciptakerja
#Kemnaker
@jokowi
 
@idafauziyah
 
@Quote_Bees
 
@KemnakerRI",1
@mikirdoeloe,"kalangan pengusaha justru mendukung disahkannya UU Cipta Kerja.  Hal tersebut karena pengesahan RUU Cipta Kerja menjadi Undang-Undang dapat mengeliminasi sejumlah permasalahan dan hambatan industri, sehingga UU Cipta Kerja diyakini akan menjadi salah satu daya tarik investasi.",1
@LILApama2011,"RUU Cipta Kerja yang dikirimkan ke presiden berjumlah 812 halaman. ’’Sama seperti yang disampaikan pimpinan DPR, 812 halaman, tidak ada yang berubah.

Atasi Pandemi
#RakyatButuhUUCiptaKerjaDPR Jamin Tidak Ada Pasal-Pasal Selundupan di UU Cipta Kerja
DPR akhirnya menyerahkan Rancangan Undang-Undang (RUU) Cipta Kerja (Ciptaker) ke Presiden Joko Widodo kemarin (14/10). Dewan memastikan tidak ada perubahan.
jawapos.com",1
@LILApama2011,"Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak mudah terpicu informasi yang tidak benar.
Atasi Pandemi
#RakyatButuhUUCiptaKerjaMenkominfo: Masyarakat Jangan Terpicu Hoaks UU Cipta Kerja
Jakarta, Ditjen Aptika - Unjuk rasa terhadap Rancangan Undang-Undang (RUU) Cipta Kerja oleh sejumlah pihak banyak didasari atas hoaks atau disinformasi. Menkominfo menghimbau agar masyarakat tidak...
aptika.kominfo.go.id",1
@oktvnad,"Ya elah giliran pembahasan yg gampang2 ini menteri pd turun semua.. sepelik ruu cipta kerja pd berlindung dibalik istana.. cemen nih kabinetTweet Kutipan
Kresna Astraatmadja
@KresnaAstra
 · 15 Okt
Untuk masalah2 pelik, biarlah cewe2 aja yg bahas. Kami cowo2 mah gak kuat, mau nyabun aja sambil cuci tangan...",0
@B4Y0NET,"Membalas 
@rmol_id...lanjutnya, proses pembahasan RUU Cipta Kerja pun malahan seperti siluman. Dalam arti tidak transparan dan tidak jelas.",0
@HakaSiregar2,"Membalas 
@RamliRizalApalagi, lanjutnya, proses pembahasan RUU Cipta Kerja pun malahan seperti siluman. Dalam arti tidak transparan dan tidak jelas.

""Undang-undang ini untuk meningkatkan investasi harus ada. Tetapi, di dalam ini  undang-undang yang ada ini mengakomodasi semuanya berjalan seimbang.",0
@VidelJemali,"Kisah Tertinggalnya Pasal 65 di RUU Cipta Kerja https://kompas.id/baca/polhuk/2020/10/16/satu-pasal-yang-membuka-kotak-pandora/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… via 
@hariankompasKisah Tertinggalnya Pasal 65 di RUU Cipta Kerja
Satu pasal ”ditinggalkan” saat pemerintah dan DPR sepakat mengeluarkan kluster pendidikan dari RUU Cipta Kerja. Mengundang pertanyaan banyak pihak, terutama karena berpotensi melapangkan liberalisasi...
kompas.id",1
