,user_account,tweet,label
1006,@abi_ranata,"Mata Najwa:
Ketidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja?",1.0
243,@AffandiMasrul," DISKUSI AKTUAL 
*Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam*

Minggu, 18 Oktober 2020
Pukul 08.00--selesai

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat, dalam bentuk demonstra",0.0
1170,@lintaskalteng1,"TERKAIT OMNIBUS LAW RUU CIPTA KERJA, PLT. GUBERNUR KALTENG MINTA MEDIA PROAKTIF MELURUSKAN PEMBERITAANTERKAIT OMNIBUS LAW RUU CIPTA KERJA, PLT. GUBERNUR KALTENG MINTA MEDIA PROAKTIF MELURUSKAN PEMBER...
PALANGKA RAYA | Plt. Gubernur Kalimantan Tengah (Kalteng) Habib Ismail Bin Yahya menghadiri Rapat Koordinasi (Rakor) Sinergitas Kebijakan Pusat dan Daerah dalam Pelaksanaan Regulasi Omnibus Law Ran…
lintaskalteng.com",1.0
1555,@HARSENA6,"RUU cipta kerja semua buruh akan mendapatkan hak dan perlakuan yang sama
#stophoaxuuciptaker",1.0
1402,@RAIL50555321,"Nasib Fasilitas Umum Pasca-aksi Demo RUU Cipta Kerja https://youtu.be/FPb1GV8agKw lewat 
@YouTubeNasib Fasilitas Umum Pasca-aksi Demo RUU Cipta Kerja
Live streaming 24 jam: https://www.cnnindonesia.com/tv Aksi penolakan RUU Cipta Kerja pada Kamis 8 Oktober berujung pada perusakan sejumlah fasilitas umum. B...
youtube.com",1.0
1215,@MonologeLLy_318,"Pak Menteri 
@airlangga_hrt
 pun menegaskan hal yg sama, bahwa seluruh proses pembahasan RUU Cipta Kerja dilakukan secara transparan dan terbuka.

#OmnibusLawTransparan",1.0
97,@AryaWidipa,"Membalas 
@EmillyLuwita46Brarti ada kepentingan bisnis di +62 makanya Jokowi suruh batalkan RUU Cipta Kerja.",0.0
1246,@demokrasicoid,"Gunakan Diksi ‘Cacat’ untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir KritikanGunakan Diksi 'Cacat' untuk Kaum Disabilitas, Draf Rinal RUU Cipta Kerja Banjir Kritikan
Draf final UU Omnibus Law Cipta Kerja yang sudah disahkan DPR bersama pemerintah beberapa waktu lalu masih simpang siur.
news.demokrasi.co.id",0.0
1198,@tri_nugi,"Padahal kalo mereka baca dengan bener RUU Cipta Kerja secara detailnya & ga bikin rusuh bakal beda cerita. Susah bos cari kerja kalau ga ada SKCK,Tweet Kutipan
VICE Indonesia
@VICE_ID
 · 14 Okt
Menurut polisi, rekam jejak SKCK bakal menyulitkan pelajar cari kerja. Solusi buat pelajar: jadi caleg partai. Terpidana korupsi aja bisa kok nyaleg

https://vice.com/id/article/jgxy9x/polisi-ancam-pelajar-ikut-demo-omnibus-law-uu-cipta-kerja-bakal-dicatat-di-skck?utm_source=viceidtw…",1.0
1061,@gemaappe,"Orang orang tuh pada sambat RUU Cipta kerja dan COVID-19, sedangkan aku Hidup sambil Kerja aja sudah struggle.",1.0
1275,@dheaagstna_,"Ada yang nyimpen thread tentang RUU Cipta Kerja ga sih? Kalo ada, minta dongg",1.0
1505,@Greymindless,"Topiknya RUU cipta kerja
tapi di sosmed beredarnya saling menyudutkan entah aparat kejam atau pendemo yg anarkis.
Ga ada sama sekali yg ngebahas UU nya itu sendiri..
emg ga ada apa yg mau bahas/diskusi yg santai,tenang tenang wae tanpa kekerasan/ribut ",1.0
508,@GueTionghoa,"Dengan RUU Cipta Kerja.. Jalannya kepengurusan perizinan akan mengalami oerubahan... Ini menjadi momok bagi mereka yg suka menjadikannya lahan korupsi.. 
#OmnibusLawBasmiKorupsi",1.0
5,@KRuHA_Indonesia,"“ Tak Ada Rakyat Dalam Omnibus Law/RUU Cipta Kerja”

#OmnibusCilaka tdk saja menyediakan karpet merah bagi kemudahan investasi, tp juga mendisposisi rakyat sbg sumber masalah atau hambatan investasi & kembali meletakan rakyat dlm situasi terjajahKertas Kerja “Tak Ada Rakyat Dalam Omnibus Law/RUU Cipta Kerja” - KRuHA
Kertas kerja KRuHA yang berjudul  “Tak ada Rakyat di dalam Omnibus Law/ RUU Cipta Kerja “ disusun sejak awal tahun 2020, dimaksudkan sebagai respon terhadap proses dan juga isi dari Omnibus Law/RUU...
kruha.org",0.0
1699,@ajeng_cute16,"Selama ini Diam, SBY Beberkan Substansi Omnibus Law Tuai Penolakan

SBY pun menyarankan, pemerintah dan DPR berkonsultasi dengan elemen-elemen masyarakat yang menolak RUU Cipta Kerja tersebut sampai menemukan titik temu.Selama ini Diam, SBY Beberkan Substansi Omnibus Law Tuai Penolakan
Persmerdeka.com- Ketua Majelis Tinggi Partai Demokrat Bambang Yudhoyono ( SBY) mengungkapkan alasan partainya menolak pengesahan RUU Cipta Kerja menjadi undang-undang dalam Rapat Paripurna DPR, Senin...
persmerdeka.com",1.0
354,@kantahkabpati,"Halo #SobATRBPN, Kemudahan pengurusan lahan akan dibenahi melalui RUU Cipta Kerja, guna meningkatkan iklim investasi yang kemudian akan menciptakan lapangan kerja.
.
#UntukEkonomiIndonesia
#IndonesiaMaju
#RUUCiptaKerja",1.0
765,@ridho_maestro,"Membalas 
@PieterSoukotta5
 @kokoprianto1
  dan 2 lainnyaKan jelas tuntutan buruh batalkan RUU cipta kerja. jadi yg anda  koment dari tdi apa?",1.0
1550,@keysaedevina02,"Membalas 
@kompascomDemo menolak RUU ciptakerja untuk menyelamatkan nasib pekerja buruh seluruh Indonesia, berujung tdk dpat pekerjaan saat pekerjaan makin sulit mengsejaterahkan pekerja kontrak seumur hidup bersama RUU ciptakerja,. Sekalian suruh rezim ini bunuh saja rakyatmu biar kalian puas",0.0
936,@LILApama2011,"Presiden menyampaikan RUU Cipta Kerja kepada Ketua DPR RI melalui Surat Presiden Nomor : R- 06/Pres/02/2020 tanggal Febuari 2020
@PerekonomianRI
#OmnibusLawTaatProsedural",1.0
1652,@JohnMayerLovsss,"RT TRANS7 ""RT 
@trans7club
: PA 212 bersama Front Pembela Islam (FPI) dan Gerakan Nasional Pengawal Fatwa (GNPF) Ulama berencana akan menggelar aksi menolak RUU Cipta Kerja pada hari ini mulai pukul 13.00 WIB. """,1.0
1633,@polsekbuaysand1,Himbauan dari Bapak Dedi Kurniawan S.Pd Tokoh Pemuda Desa Gunung Terang Kecamatan Buay Sandang Aji untuk tidak ikut serta dalam unjuk rasa menolak RUU Omnibus law Cipta Kerja.,1.0
1248,@FPKSDPRRI,"QnA RUU Cipta Kerja

Apakah PKS akan ikut melakukan Judicial Review UU Cipta Kerja ?

#fraksipksdprri
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",1.0
1122,@_GalihM_,"Sementara itu, Azis Syamsuddin menegaskan bahwa UU Cipta Kerja yang resmi hanya berisi 488 halaman. Namun, apabila ditambah dengan jumlah halaman penjelasan UU Omnibus Law tersebut, totanya menjadi 812 halaman. Azis menjelaskan bahwa pada saat pembahasan di Panitia Kerja RUU ...",1.0
999,@AlifKamal__,"...RUU Cipta Kerja tidak akan berdampak banyak untuk menciptakan lapangan pekerjaan. Yang terjadi justru regulasi ini akan memperkuat oligarki...

#RezimSatuPersenMengapa UU Cipta Kerja tidak menciptakan lapangan kerja tapi memperkuat oligarki
UU Cipta kerja disinyalir hanya memperkaya kalangan atas dan merugikan kalangan bawah.
theconversation.com",1.0
1721,@RadioElshinta,"Aksi teatrikal mewarnai unjuk rasa mahasiswa menolak RUU Cipta Kerja Omnibus Law di depan gedung DPRD kota Magelang Jateng. Aksi Mahasiswa akhirnya di temui ketua DPRD dan Sekda kota Magelang, Sabtu (13/10) siang. (Kur) #ElshintaEdisiSiang",1.0
459,@PLovewarrior,"Efek positif RUU Cipta Kerja bisa dirasakan karena beleid ini dianggap mampu menghapus pembatasan yang berlebihan terhadap investasi.
Omnibuslaw Keren
#OmnibusLawPerkuatUMKMTanggapan Bank Dunia Soal Pengesahan UU Cipta Kerja
Naskh UU Cipta Kerja saat ini sedang diparaf oleh dua menteri.
republika.co.id",1.0
805,@mudahbergaul,"9. Selanjutnya Pembentukan Panja 
Badan Legislasi (Baleg) DPR, DPD, dan Pemerintah melakukan rapat perdana untuk membahas RUU Cipta Kerja dalam rapat tersebut Panitia Kerja (Panja) RUU Cipta Kerja resmi dibentuk.
@airlangga_hrt
 
@PerekonomianRI
 

#OmnibusLawTaatProsedural",1.0
1184,@uradn,"Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja. Bagaimana? https://kompas.id/baca/ekonomi/2020/10/13/mendobrak-kelambanan-birokrasi/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink…Sepakat.
Tidak sepakat.
171 suara · 1 hari tersisa",1.0
1003,@beritamalam_,"Terlibat Skandal Jokowi dan DPR Dalam Pengesahan RUU Cipta KerjaTerlibat Skandal Jokowi dan DPR Dalam Pengesahan RUU Cipta Kerja
Skandal pengesahan Cipta Kerja telah menjadi perbincangan hangat sejak 5 Oktober 2020 dan telah menjadi salah satu konflik di Indonesia.
beritamalam.com",0.0
1485,@Aji_Jr999,"Membalas 
@setkabgoid
 dan 
@KemenkopUKMCovid 19, BLT, Prakerja, Banpres umkm&pnm mekar, jps,bansos pekerja,ruu cipta kerja, kkb, pilkada... Padatnyah... Pinter emang...",1.0
494,@fadliramadhanil,"Dalam tulisan ini, Pak Azra menggunakan satu frasa yang sangat minang. ""Tolak Angsur"". 
Dalam dialog di Minang, dikenal upaya ""tulak ansua"". Artinya tak memaksakan kehendak satu pihak sj. Tapi mencari konsensus

Tirani Mayoritas Politik dan RUU Cipta KerjaTirani Mayoritas Politik dan RUU Cipta Kerja
Persetujuan pengesahan RUU Cipta Kerja memperlihatkan kemunduran praksis demokrasi dalam lembaga publik. Pengesahan itu sekaligus menjadi salah satu penanda utama meningkatnya tirani mayoritas...
kompas.id",0.0
519,@fadlizon,"Untuk mencukupi ketersediaan pangan dalam negeri, melalui sejumlah regulasi, pemerintah makin membuka akses sektor pertanian bagi korporasi. Dalam RUU omnibus law Cipta Kerja, misalnya, para pedagang dan importir diberi keleluasaan sangat besar.",1.0
1146,@AnandaResti,"Dari Asfinawati yang ternyata lebih dulu baca isi RUU Cipta Kerja dibanding pak Azis Syamsudin.Tweet Kutipan
TRANS7
@TRANS7
 · 14 Okt
Sebagai penutup, Direktur YLBHI Asfinawati ikut memberikan pendapat tentang adanya isu 'tunggangan' dalam demonstrasi penolakan UU Cipta Kerja. #MataNajwaCiptaKerjaManaFaktaManaDusta #MataNajwa",1.0
1553,@AkalSeh30753351,"Kalangan dunia usaha menyambut baik dan memberikan apresiasi kepada pemerintah dan DPR yg telah menyepakati pengesahan RUU cipta kerja
#DukungOmnibuslaw 
#stophoaxUUciptaker",1.0
336,@shahitnay,"Bank Dunia mendukung langkah Indonesia dalam melakukan reformasi kemudahan berusaha melalui pembahasan Rancangan Undang-Undang (RUU) Cipta Kerja. 
OmnibusLaw Mantap
#CiptaKerjaBermanfaatBank Dunia Dukung Reformasi RI Lewat Omnibus Law
Pembahasan omnibus law merupakan angin segar bagi Indonesia lantaran momentumnya berbarengan dengan pandemi
medcom.id",1.0
520,@tqcenery,Pokoknya dengan RUU Cipta Kerja kita harapkan adanya perubahan struktur ekonomi untuk mendorong pertumbuhan ekonomi dan perluasan kesempatan kerja #OmnibusLawBuruhSejahtera,1.0
1313,@binofficial_ri,"DPR RI telah mengesahkan RUU Cipta Kerja menjadi Undang-Undang pada 5 Oktober 2020. Hal itu merupakan upaya Pemerintah untuk memulihkan perekonomian nasional di masa pandemi Covid-19. 

Naskah dapat diakses di :
https://ekon.go.id/info-sektoral/15/6/dokumen-ruu-cipta-kerja…

#OmnibusLawTransparan",1.0
1565,@seetherainbow4,"Membalas 
@twitposGua jadi curiga kenapa pemerintah bersikeras supaya RUU cipa kerja tetep di sahkan, emang Ada apa sih sebenernya dibalik RUU Cipta Kerja yg bikin mereka maksa2 gini",0.0
1339,@Paltiwest,"Beginilan bentuk keterlibatan publik dalam penyusunan RUU Cipta Kerja yang dipaparkan 
@DPR_RI
.. Itulah mengapa UU #OmnibusLawTransparan dan terbuka karena publik terlibat..",1.0
1474,@infoka_id,"Menaker Klaim RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknyaMenaker Klaim RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya
INFOKA.ID – Menteri Ketenagakerjaan Ida Fauziyah menyatakan hadirnya Undang-Undang (RUU) Cipta Kerja merupakan jawaban tantangan terbesar dalam mempertahankan dan menyediakan lapangan kerja sebanyak...
infoka.id",1.0
1420,@aguos_kothak,"Azis menjelaskan bahwa pada saat pembahasan di Panitia Kerja RUU Cipta Kerja, margin kertas masih ukuran biasa (A4).",1.0
1737,@KemnakerRI,"Ibu Ida menambahkan RUU Cipta Kerja merupakan RUU disusun secara Omnibus Law. Terdiri dari 5 Bab dan 174 Pasal serta berdampak terhadap 1.203 pasal dari 79 UU terkait. Rumusan klaster ketenagakerjaan ini merupakan intisari dari hasil kajian ahli, FGD, rembug Tripartit Nasional.",1.0
102,¥@N'$,"RUU CiptaKerja
RUU SapuJagat
Pesimis ...
Tapi harus tetap optimis...
Karena ...
Diatas langit ada langit",1.0
571,@achmad_doank86,"Membalas 
@katzenjammer89
 dan 
@HeriSahaja1Kalau emang mereka di anggap sebagai pemicu demo dan kericuhan, kenapa anggota DPR pencutus RUU cipta kerja gak sekalian di tangkap juga, justru merekalah sumber adanya demo penolakan di mana mana.",0.0
780,@AmanBakoy,"Pokoknya Ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH). Di antaranya, menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal. #OmnibusLawLestari",1.0
1426,@Indirahs,RUU Cipta Kerja_BeneranFIX.doc,1.0
1469,@sonorafmjogja,"#SelamatPagiJogja l Kompas l RUU Cipta Kerja menawarkan kemudahan guna membuka lapangan kerja. Namun, segenap kemudahan itu berpotensi mengundang para pihak yang justru merugikan masyarakat #Radio #SonoraFmJogja",1.0
658,@HakaSiregar2,"Membalas 
@RamliRizalApalagi, lanjutnya, proses pembahasan RUU Cipta Kerja pun malahan seperti siluman. Dalam arti tidak transparan dan tidak jelas.

""Undang-undang ini untuk meningkatkan investasi harus ada. Tetapi, di dalam ini  undang-undang yang ada ini mengakomodasi semuanya berjalan seimbang.",0.0
112,@rtriskalbs74,"Gembar gembor teriak tolak RUU Cipta Kerja waktu itu. Giliran di tanya isi nya malah gatau. Kamu ga harus paham untuk semua hal, tapi paling enggak kamu tau apa maksud, isi dan tujuan nya sebelum demo kemarin. Jadi, waktu itu ikut demo ingin aspirasi atau konten nih?",1.0
426,@AdeliaFaraa,"Negara mana di bumi ini yang ingin membuat sengsara rakyatnya jika ada berarti pemerintahannya ga ada AKHLAK. Dalam RUU cipta kerja banyak manfaat bagi rakyat  #CiptaKerjaBangunBangsaKekhawatiran UU Cipta Kerja Sengsarakan Rakyat Dinilai Sangat Tidak Mendasar
Kekhawatiran UU Cipta Kerja menyengsarakan rakyat sangat absurd, tidak memiliki justifikasi filosofis, yuridis, dan sosiologis.
jpnn.com",1.0
1353,@bujbblex,"DPR membahas RUU Cipta Kerja secara hati-hati, transparan, terbuka. #OmnibusLawTransparan",1.0
643,@Lima8Satu,"Membalas 
@LILApama2011Biar jelas para pengusaha mau bikin lapangan kerja baru ya semoga RUU Cipta Kerja cepet beres lah, jadi jelas aturannya gimana. Biar orang2 jadi bisa gerak cepet.",1.0
1801,@TitikTerangNews,"Katanya penyusutan halaman dlm draft UU Cipta Kerja krn perubahan format kertas yg digunakan, dari sblmnya ukuran A4 jadi legal, perbaikan format & penyempurnaan redaksional

Yg mau cek versi terakhir draft  Omnibus Law RUU Cipta Kerja berisi 812 halaman:RUU CIPTA KERJA 812 HALAMAN.pdf
drive.google.com",1.0
359,@YeWahyudi," DISKUSI AKTUAL 
*Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam*

Minggu, 18 Oktober 2020
Pukul 08.00--selesai

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat, dalam bentuk demonstrasi",0.0
413,@dheaagstna_,"Otak mumet banget di tugasin ngereview ruu cipta kerja mana halamannya banyak 
 gw paling banyak baca buku yg halamannya 200an doang ini berkali2 lipat dari itu huaa",0.0
926,@Hanifah933,"@DPR_RI
 memasukan RUU Omnibus Law Cipta Kerja sebagai Program Prioritas tahun 2020 di Rapat Paripurna 22 Januari 2020.
Program yg harus diutamakan gaes! 

#OmnibusLawTaatProsedural",1.0
334,@ditjen_pentag,"SAKSIKAN PENJELASAN RUU CIPTA KERJA BERSAMA MENTERI ATR/KEPALA BPN SOFYAN A. DJALIL

Baca selengkapnya di:
https://instagram.com/p/CGd6DaTMu4U/?igshid=m2vkrcny2tlg…",1.0
1063,@yr_rr79,"Setelah dipikir-pikir, mahasiswa dan DPR ternyata punya kesamaan.

suka menggunakan SKS ( Sistem Kebut Semalam )

Bedanya mahasiswa mengerjakan laporan untuk mendapatkan nilai.

Sementara DPR mengesahkan RUU menjadi UU Cipta kerja/Omnibus law.
Tujuannya apa, kalian lebih tahu lah",1.0
625,@GantengPendekar,"Gelombang penolakan RUU Cipta Kerja masih terus terjadi di beberapa daerah di Indonesia, bahkan demo tersebut berujung rusuh yang ditandai dengan perusakan fasilitas umum dan juga aksi vandalisme.",0.0
370,@AlGhuyub,"Klu bener2 tuk bahagiain rakyat, coba terapin klaster ketenagakerjaan RUU Cipta Kerja untuk ASN, ingin lihat reaksi ASN. ASN juga pake aturan yg sama dgn pekerja swasta,..klu ASN reaksinya positif, mungkin rakyat bisa ada perbandingan yg positifTweet Kutipan
CNN Indonesia
@CNNIndonesia
 · 17 Okt
Moeldoko Bela UU Ciptaker: Mau Diajak Bahagia Kok Susah Amat! https://cnnindonesia.com/nasional/20201017134904-32-559553/moeldoko-bela-uu-ciptaker-mau-diajak-bahagia-kok-susah-amat?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed…",1.0
274,@LILApama2011,"69 persen responden setuju terhadap RUU ini. Bahkan, publik menilai RUU Cipta Kerja merupakan jalan tengah antara kepentingan investasi, UMKM, dan kepentingan pekerja. 

Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
103,@marzukialie_MA,"Membalas 
@FahrihamzahBang FH, saya dapat link tentang proses RUU cipta kerja, saya yakin ini produk PD, bisa dibaca di link https://facebook.com/200803973954406/posts/637586790276120/?sfnsn=scwshwa…",0.0
1451,@JogjaKuKotaGaul,10 Hal Konyol yang Ditemukan Pasca Demo RUU Cipta Kerja Tempo Lalu. Kadang Protes Harus Lucu Gini! https://ift.tt/2GYh9cC #jogjaku #kotagaul #random,1.0
1193,@silviaA03016926,Dengan adanya Omnibus Law RUU Cipta kerja menjadikan Indonesia menjadi lebih baik,1.0
875,@1106Yeye,"Proses penyusunan RUU Cipta Kerja telah melibatkan partisipasi publik baik dari unsur buruh yg diwakili Serikat Pekerja, Pengusaha, Kementerian/Lembaga.
Juga Praktisi Akademisi serta lembaga lainnya ( ILO) 
#OmnibusLawTaatProsedural",1.0
759,@Ndaru41493462,"Membalas 
@nabattiiDemo elemen masyarakat,,buruh dan mahasiswa menolak ruu cipta kerja.",0.0
51,@Evanescentbby,"Kebijakan Satu Peta RUU Cipta Kerja Juga mengatur dan menetapkan kebijakan satu peta (one map policy). Kebijakan dituangkan dalam Rencana Tata Ruang Wilayah (RTRW).darat,laut pesisir pulau-pulau kecil,serta tata ruang kawasan terutama hutan akan terintegrasi
#CiptaKerjaDemiRakyat",1.0
1344,@tolakbigotnkri,"Pembahasan RUU Cipta Kerja dilakukan sebanyak 64 kali. Detailnya, 2 kali rapat kerja, 56 kali rapat panja serta 6 kaki rapat tim perumus dan sinkronisasi. Pembahasan dilakukan transparan dan terbuka.
#OmnibusLawTransparan 
@arjuno_ireng01
 @NinjaCir3ng",1.0
468,@RonalddvcTm,"Demo gaib para dukun tolak ruu cipta kerjaJadi Nyata: Demo Para Dukun Kirim Santet Ke DPR
youtube.com",0.0
1340,@kang_mul29,"Sebelum disahkannya RUU Cipta Kerja menjadi UU, proses pembahasannya sangat terbuka dan dilakukan transparan, bahkan melibatkan seluruh pihak dan pemangku kepentingan untk sama""  melakukan pembahasan di RUU tersebut.
@airlangga_hrt
@PerekonomianRI
#OmnibusLawTransparan",1.0
269,@seruanhl,"""RUU Cipta kerja dirancang untuk memudahkan segala sistem regulasi dan perizinan serta Investasi yang diharapkan bertambah untuk meningkatkan tenaga kerja kita lebih besar lagi,"" ungkap R. Soes.

Kalahkan Pandemi #RakyatBersamaOmnibusLaw",1.0
443,@retno_setyowat,"OmnibusLaw RUU Cipta kerja menyerhanakan perijinan UMKM sehingga menghilangkan praktek pungli 
#OmnibusLawBasmiKorupsi",1.0
755,@LPKApkp,"Menko Bidang Perekonomian menetapkan Tim Koordinasi Pembahasan &Konsultasi Publik Substansi Ketenagakerjaan RUU ttg Cipta Kerja pada 7 Februari 2020 yg dipimpin oleh Sekretaris Menko Bidang Perekonomian & wakil olh Sekjen Kemenaker
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1.0
259,@BpnAtr,"#Repost 
@kementerian
.atrbpn (
@get_repost
)
Halo #SobATRBPN Sofyan A. Djalil Menteri ATR/Kepala BPN yg menjadi salah satu pencetus lahirnya RUU Cipta Kerja, berbagi informasi nih dengan Deddy Corbuzier dikanal YouTube 
@mastercorbuzier
 
#ATRBPNMajudanModern",1.0
358,@ppyjnt,"Cukup RUU cipta kerja wae seng mbok tolak, tresnoku ojo yo mas ",0.0
847,@tqcenery,"Saat ini  proses penetapan kehalalan produk-produk yang beredar di Indonesia masuk dalam rancangan Omnibus Law alias RUU Cipta Kerja. Regulasi itu masuk klaster soal permudahan perizinan usaha. #OmnibusLawTaatProseduralBagaimana Produk Halal Diatur Omnibus Law?
Secara garis besar, RUU Ciptaker membuat sejumlah perubahan signifikan pada UU JPH.
republika.co.id",1.0
1073,@Tiaranaskm,"Awi membenarkan bahwa penangkapan mereka terkait dengan demonstrasi besar menolak RUU Cipta Kerja pekan lalu.
#GagalTotalTunggangiHoaxOBL8 Aktivis KAMI Ditangkap Polisi, Gatot Nurmantyo di Mana?
Polisi mengatakan telah menangkap delapan anggota KAMI terkait demonstrasi menolak Undang-Undang Cipta Kerja pekan lalu, di tengah polemik soal aktor intelektual di balik ke
suara.com",1.0
