,user_account,tweet,label,tweet_clean,tweet_token,tf_dict
892,@nilli_20,"Ketiga, berkenaan dengan hubungan ketenagakerjaan yang lebih adaptif terhadap perkembangan industri, maka pengaturannya dapat dimasukkan di dalam RUU Cipta Kerja dan terbuka terhadap masukan publik.",1,tiga hubung ketenagakerjaan adaptif kembang industri atur masuk rancang undang undang cipta kerja buka masuk publik,"['tiga', 'hubung', 'ketenagakerjaan', 'adaptif', 'kembang', 'industri', 'atur', 'masuk', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'buka', 'masuk', 'publik']","{'tiga': 1, 'hubung': 1, 'ketenagakerjaan': 1, 'adaptif': 1, 'kembang': 1, 'industri': 1, 'atur': 1, 'masuk': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'buka': 1, 'publik': 1}"
970,@sayaburyam,"Puan memastikan pembahasan Omnibus Law RUU Cipta Kerja akan dilakukan pihaknya secara transparan
#OmnibusLawTransparan",1,puan bahas omnibus law rancang undang undang cipta kerja transparan,"['puan', 'bahas', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'transparan']","{'puan': 1, 'bahas': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'transparan': 1}"
1137,@BadutKeefce,"Membalas 
@dvna_kaylaaaDia juga bantu share tentang RUU cipta kerja itu di twit dia,,gua seneng bngt bisa saling bantu kaya gini",1,balas bantu bagi rancang undang undang cipta kerja tweet neng banget bantu kaya gin,"['balas', 'bantu', 'bagi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tweet', 'neng', 'banget', 'bantu', 'kaya', 'gin']","{'balas': 1, 'bantu': 2, 'bagi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'tweet': 1, 'neng': 1, 'banget': 1, 'kaya': 1, 'gin': 1}"
76,@LILApama2011,"UU Cipta Kerja berasal dari RUU yang diusulkan oleh Presiden Joko Widodo ( Jokowi) pada April 2020. UU ini juga seringkali disebut dengan Omnibus Law Cipta Kerja.

Halau Kovid
#OmnibusLawBangunBangsaMengapa UU Cipta Kerja Disebut Omnibus Law? Halaman all - Kompas.com
Mengapa UU Cipta Kerja yang diusulkan Presiden Jokowi disebut sebagai Omnibus Law Cipta Kerja? Halaman all
money.kompas.com",1,undang undang cipta kerja asal rancang undang undang usul presiden joko widodo jokowi april undang undang seringkali omnibus law cipta kerja halau covid undang undang cipta kerja omnibus law halaman all undang undang cipta kerja usul presiden jokowi omnibus law cipta kerja halaman all money,"['undang', 'undang', 'cipta', 'kerja', 'asal', 'rancang', 'undang', 'undang', 'usul', 'presiden', 'joko', 'widodo', 'jokowi', 'april', 'undang', 'undang', 'seringkali', 'omnibus', 'law', 'cipta', 'kerja', 'halau', 'covid', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'halaman', 'all', 'undang', 'undang', 'cipta', 'kerja', 'usul', 'presiden', 'jokowi', 'omnibus', 'law', 'cipta', 'kerja', 'halaman', 'all', 'money']","{'undang': 10, 'cipta': 5, 'kerja': 5, 'asal': 1, 'rancang': 1, 'usul': 2, 'presiden': 2, 'joko': 1, 'widodo': 1, 'jokowi': 2, 'april': 1, 'seringkali': 1, 'omnibus': 3, 'law': 3, 'halau': 1, 'covid': 1, 'halaman': 2, 'all': 2, 'money': 1}"
1263,@RohmawatiAMS,"RUU Cipta Kerja dibuat untuk mendorong produktivitas kerja juga. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",1,rancang undang undang cipta kerja dorong produktivitas kerja law tolak rakyat ida fauziyah urgensi manfaat rancang undang undang cipta kerja berita undang undang cipta kerja sebar masyarakat tasikmalaya pikir,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'dorong', 'produktivitas', 'kerja', 'law', 'tolak', 'rakyat', 'ida', 'fauziyah', 'urgensi', 'manfaat', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'berita', 'undang', 'undang', 'cipta', 'kerja', 'sebar', 'masyarakat', 'tasikmalaya', 'pikir']","{'rancang': 2, 'undang': 6, 'cipta': 3, 'kerja': 4, 'dorong': 1, 'produktivitas': 1, 'law': 1, 'tolak': 1, 'rakyat': 1, 'ida': 1, 'fauziyah': 1, 'urgensi': 1, 'manfaat': 1, 'berita': 1, 'sebar': 1, 'masyarakat': 1, 'tasikmalaya': 1, 'pikir': 1}"
1003,@mitatarmila,"maka terciptalah RUU Cipta Kerja ini. dengan adanya RUU ini diharapkan investor bisa berdatangan dan lapangan pekerjaan terbuka lebar.

Itu artinya pembentukan Perppu merupakan jalan yang irasional, mengingat RUU Cipta Kerja ini merupakan inisiatif dari pemerintah sendiri,",1,cipta rancang undang undang cipta kerja rancang undang undang harap investor lapang kerja buka lebar bentuk atur pusat jalan irasional rancang undang undang cipta kerja inisiatif perintah,"['cipta', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'harap', 'investor', 'lapang', 'kerja', 'buka', 'lebar', 'bentuk', 'atur', 'pusat', 'jalan', 'irasional', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'inisiatif', 'perintah']","{'cipta': 3, 'rancang': 3, 'undang': 6, 'kerja': 3, 'harap': 1, 'investor': 1, 'lapang': 1, 'buka': 1, 'lebar': 1, 'bentuk': 1, 'atur': 1, 'pusat': 1, 'jalan': 1, 'irasional': 1, 'inisiatif': 1, 'perintah': 1}"
758,@ibnupurna,"Mendobrak Kelambanan Birokrasi. Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja.Mendobrak Kelambanan Birokrasi
Jika tujuannya meningkatkan investasi, masalah korupsi lebih krusial dibereskan daripada meluncurkan RUU Cipta Kerja.
kompas.id",1,dobrak lamban birokrasi tuju tingkat investasi korupsi krusial beres luncur rancang undang undang cipta kerja dobrak lamban birokrasi tuju tingkat investasi korupsi krusial beres luncur rancang undang undang cipta kerja kompas,"['dobrak', 'lamban', 'birokrasi', 'tuju', 'tingkat', 'investasi', 'korupsi', 'krusial', 'beres', 'luncur', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'dobrak', 'lamban', 'birokrasi', 'tuju', 'tingkat', 'investasi', 'korupsi', 'krusial', 'beres', 'luncur', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kompas']","{'dobrak': 2, 'lamban': 2, 'birokrasi': 2, 'tuju': 2, 'tingkat': 2, 'investasi': 2, 'korupsi': 2, 'krusial': 2, 'beres': 2, 'luncur': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'kompas': 1}"
627,@mailbucin3,Koeprasi juga mendapatkan banyak banfaat dari RUU Cipta Kerja #rakyatbutuhkerja,1,koperasi manfaat rancang undang undang cipta kerja,"['koperasi', 'manfaat', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'koperasi': 1, 'manfaat': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1283,@ariandiputra30,"2. Tahap finalisasi RUU Cipta Kerja disampaikan ke presiden dan sudah sesuai dengan perundang-undangan yg berlaku di negara ini 

#OmnibusLawTaatProseduralT
ger Shark dan 9 lainnya",1,tahap final rancang undang undang cipta kerja presiden sesuai undang undang laku negara ger hiu,"['tahap', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'presiden', 'sesuai', 'undang', 'undang', 'laku', 'negara', 'ger', 'hiu']","{'tahap': 1, 'final': 1, 'rancang': 1, 'undang': 4, 'cipta': 1, 'kerja': 1, 'presiden': 1, 'sesuai': 1, 'laku': 1, 'negara': 1, 'ger': 1, 'hiu': 1}"
1557,@raineswaadi,"Membalas 
@raineswaadi
 dan 
@feriamsariDe-ideologisasinya bukan hal2 yang bersifat mengganti Pancasila & sejenisnya. Itu udah basi. Tp, paham2 ekonomi yg di ubah melalui peraturan perUUan. Dalam konteks yg ekstrim perubahannya, Omnibus Law RUU Cipta Kerja salah satu de-ideologisasi paham bernegara dlm konsep ekonomi.",0,balas ideologisasi sifat ganti pancasila jenis basi ekonomi ubah atur undang undang konteks ekstrim ubah omnibus law rancang undang undang cipta kerja salah ideologisasi paham negara konsep ekonomi,"['balas', 'ideologisasi', 'sifat', 'ganti', 'pancasila', 'jenis', 'basi', 'ekonomi', 'ubah', 'atur', 'undang', 'undang', 'konteks', 'ekstrim', 'ubah', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'salah', 'ideologisasi', 'paham', 'negara', 'konsep', 'ekonomi']","{'balas': 1, 'ideologisasi': 2, 'sifat': 1, 'ganti': 1, 'pancasila': 1, 'jenis': 1, 'basi': 1, 'ekonomi': 2, 'ubah': 2, 'atur': 1, 'undang': 4, 'konteks': 1, 'ekstrim': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'cipta': 1, 'kerja': 1, 'salah': 1, 'paham': 1, 'negara': 1, 'konsep': 1}"
112,@Anprimoko,"Membalas 
@raden_aditya_Masih sama demo nolak RUU Cipta kerja, tapi pendemonya bukan dari buruh melaikan dari FPI dan Ormas 212.",1,balas demo tolak rancang undang undang cipta kerja demo buruh lai front bela islam organisasi massa,"['balas', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'demo', 'buruh', 'lai', 'front', 'bela', 'islam', 'organisasi', 'massa']","{'balas': 1, 'demo': 2, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'buruh': 1, 'lai': 1, 'front': 1, 'bela': 1, 'islam': 1, 'organisasi': 1, 'massa': 1}"
396,@Raden_Soentana,"Membalas 
@edimaha233
 dan 
@annisasoraya77_Lembaga survey ini harus bertanggung jawab jika terjadi kerusuhan dimana-mana. Hasil survey yg dikeluarkan disaat sedang panas2nya aksi unras penolakan RUU Omnibus Law Cipta Kerja akan menjadi pemicu pergerakan massa yang sangat besar.

Cam kan itu.",0,balas survei tanggung rusuh mana hasil survei keluar saat aksi unras tolak rancang undang undang omnibus law cipta kerja picu gera kamera,"['balas', 'survei', 'tanggung', 'rusuh', 'mana', 'hasil', 'survei', 'keluar', 'saat', 'aksi', 'unras', 'tolak', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'picu', 'gera', 'kamera']","{'balas': 1, 'survei': 2, 'tanggung': 1, 'rusuh': 1, 'mana': 1, 'hasil': 1, 'keluar': 1, 'saat': 1, 'aksi': 1, 'unras': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1, 'picu': 1, 'gera': 1, 'kamera': 1}"
1369,@IkronAldino,"Membalas 
@CNNIndonesiaPrihatin sama polrinya , yang dia sendiri blum tentu tau isi dari RUU cipta kerja katanyanamah.",1,balas polri isi rancang undang undang cipta kerja,"['balas', 'polri', 'isi', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'balas': 1, 'polri': 1, 'isi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
379,@mamaciaaa,"Banyak yg ketakutan dan ditakutin kena PHK kalo RUU cipta kerja ini berlaku. 

Heyy, kalo kerja kita bener, disiplin, produktif, ga melanggar aturan perusahaan, mana mungkin dipecat. UU Cipta Kerja Bikin Pekerja Produktif, Bukan Rentan Kena PHK
UU Cipta Kerja diharapkan membuat pertumbuhan ekonomi Indonesia ke depan terus membaik.
m.liputan6.com",1,takut takut kena phk rancang undang undang cipta kerja laku hei kerja disiplin produktif langgar atur usaha pecat undang undang cipta kerja bikin kerja produktif rentan kena phk undang undang cipta kerja harap tumbuh ekonomi indonesia baik m,"['takut', 'takut', 'kena', 'phk', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'laku', 'hei', 'kerja', 'disiplin', 'produktif', 'langgar', 'atur', 'usaha', 'pecat', 'undang', 'undang', 'cipta', 'kerja', 'bikin', 'kerja', 'produktif', 'rentan', 'kena', 'phk', 'undang', 'undang', 'cipta', 'kerja', 'harap', 'tumbuh', 'ekonomi', 'indonesia', 'baik', 'm']","{'takut': 2, 'kena': 2, 'phk': 2, 'rancang': 1, 'undang': 6, 'cipta': 3, 'kerja': 5, 'laku': 1, 'hei': 1, 'disiplin': 1, 'produktif': 2, 'langgar': 1, 'atur': 1, 'usaha': 1, 'pecat': 1, 'bikin': 1, 'rentan': 1, 'harap': 1, 'tumbuh': 1, 'ekonomi': 1, 'indonesia': 1, 'baik': 1, 'm': 1}"
518,@RTPXX_,"UTS agama gue kok kesannya politikal banget ya. Dimintain tanggapan mulai dari RUU HIP, Tap MPR pembubaran PKI, sampe UU Cipta Kerja. Like dude... what the hell??!",0,uts agama kesan politik banget ya tanggap rancang undang undang tetap majelis musyawarat rakyat bubar pki undang undang cipta kerja like neraka,"['uts', 'agama', 'kesan', 'politik', 'banget', 'ya', 'tanggap', 'rancang', 'undang', 'undang', 'tetap', 'majelis', 'musyawarat', 'rakyat', 'bubar', 'pki', 'undang', 'undang', 'cipta', 'kerja', 'like', 'neraka']","{'uts': 1, 'agama': 1, 'kesan': 1, 'politik': 1, 'banget': 1, 'ya': 1, 'tanggap': 1, 'rancang': 1, 'undang': 4, 'tetap': 1, 'majelis': 1, 'musyawarat': 1, 'rakyat': 1, 'bubar': 1, 'pki': 1, 'cipta': 1, 'kerja': 1, 'like': 1, 'neraka': 1}"
152,@AZahiduddin,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0,ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,"['ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'puji', 'serba', 'serbi', 'mmc', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'aku', 'ecek', 'acak', 'draf', 'final', 'undang', 'undang', 'cipta', 'kerja', 'ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'kesah', 'undang', 'undang', 'cipta', 'kerja', 'minggu', 'rapat', 'larut', 'malam', 'pekan', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'men']","{'ketua': 2, 'dewan': 4, 'wakil': 4, 'rakyat': 4, 'draf': 3, 'rancang': 4, 'undang': 12, 'cipta': 4, 'kerja': 4, 'cek': 2, 'acak': 3, 'dunia': 2, 'bank': 2, 'puji': 1, 'serba': 1, 'serbi': 1, 'mmc': 1, 'sah': 2, 'celaka': 2, 'pimpin': 2, 'aku': 1, 'ecek': 1, 'final': 1, 'kesah': 1, 'minggu': 1, 'rapat': 1, 'larut': 1, 'malam': 1, 'pekan': 1, 'men': 1}"
1323,@NatasyaCaca17,"Berita hoax tentang UU Cipta kerja jangan dipercaya, Pemerintah sudah melakukan dialog dengan berbagai unsur terdiri dari pengusaha, dan buruh untuk membahas RUU Cipta kerja. #KAMIFPISampahNKRI",1,berita hoax undang undang cipta kerja percaya perintah dialog unsur usaha buruh bahas rancang undang undang cipta kerja,"['berita', 'hoax', 'undang', 'undang', 'cipta', 'kerja', 'percaya', 'perintah', 'dialog', 'unsur', 'usaha', 'buruh', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'berita': 1, 'hoax': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'percaya': 1, 'perintah': 1, 'dialog': 1, 'unsur': 1, 'usaha': 1, 'buruh': 1, 'bahas': 1, 'rancang': 1}"
145,@Gond_rong,"[3]

Nah setelah itu disampaikan ke Presiden. 

Tepatnya tanggal 15 Januari 2020 untuk dilakukan finalisasi RUU Omnibus Law Cipta Kerja.

#OmnibusLawTaatProsedural",1,presiden tepat tanggal januari final rancang undang undang omnibus law cipta kerja,"['presiden', 'tepat', 'tanggal', 'januari', 'final', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja']","{'presiden': 1, 'tepat': 1, 'tanggal': 1, 'januari': 1, 'final': 1, 'rancang': 1, 'undang': 2, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1}"
183,@GoRiauCom,"RUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke PresidenRUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke Presiden
JAKARTA - DPR RI akhirnya selesai melakukan edit terhadap RUU Cipta Kerja. Wakil Ketua DPR Azis Syamsudin menyatakan, pengeditan telah selesai dan RUU siap d...
goriau.com",1,rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden rancang undang undang cipta kerja halaman final azis syamsudin kirim presiden jakarta dewan wakil rakyat rakyat indonesia selesai edit rancang undang undang cipta kerja wakil ketua dewan wakil rakyat azis syamsudin edit selesai rancang undang undang d,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'final', 'azis', 'syamsudin', 'kirim', 'presiden', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'final', 'azis', 'syamsudin', 'kirim', 'presiden', 'jakarta', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'selesai', 'edit', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'wakil', 'ketua', 'dewan', 'wakil', 'rakyat', 'azis', 'syamsudin', 'edit', 'selesai', 'rancang', 'undang', 'undang', 'd']","{'rancang': 4, 'undang': 8, 'cipta': 3, 'kerja': 3, 'halaman': 2, 'final': 2, 'azis': 3, 'syamsudin': 3, 'kirim': 2, 'presiden': 2, 'jakarta': 1, 'dewan': 2, 'wakil': 3, 'rakyat': 3, 'indonesia': 1, 'selesai': 2, 'edit': 2, 'ketua': 1, 'd': 1}"
1146,@Albanta03330899,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.

https://youtu.be/DZmnBOZptuA

Jangan lupa share seluas-luasnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0,ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc astagfirullah tonton fakta lengkap video,"['ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'puji', 'serba', 'serbi', 'mmc', 'astagfirullah', 'tonton', 'fakta', 'lengkap', 'video']","{'ketua': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'draf': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'cek': 1, 'acak': 1, 'dunia': 1, 'bank': 1, 'puji': 1, 'serba': 1, 'serbi': 1, 'mmc': 1, 'astagfirullah': 1, 'tonton': 1, 'fakta': 1, 'lengkap': 1, 'video': 1}"
238,@zhazziyah,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton faktanya di channel YouTube MMC
#OmnibusLawSengsarakanPerempuan",0,rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton fakta salur youtube mmc,"['rapat', 'larut', 'malam', 'pekan', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'aku', 'ecek', 'acak', 'draf', 'final', 'undang', 'undang', 'cipta', 'kerja', 'astagfirullah', 'tonton', 'fakta', 'salur', 'youtube', 'mmc']","{'rapat': 1, 'larut': 1, 'malam': 1, 'pekan': 1, 'sah': 1, 'rancang': 1, 'undang': 4, 'celaka': 1, 'pimpin': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'aku': 1, 'ecek': 1, 'acak': 1, 'draf': 1, 'final': 1, 'cipta': 1, 'kerja': 1, 'astagfirullah': 1, 'tonton': 1, 'fakta': 1, 'salur': 1, 'youtube': 1, 'mmc': 1}"
295,@opsiin,"Menaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya – detikMenaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya – detik
Menaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya – detik Foto: Dok. Kemnaker Jakarta – Menteri Ketenagakerjaan Ida Fauziyah menyatakan hadirnya Undang-Undang (RUU) Ci…
impormasi.wordpress.com",1,menteri ketenagakerjaan rancang undang undang cipta kerja sedia lapang kerja banyak detik menteri ketanagakerjaan rancang undang undang cipta kerja sedia lapang kerja banyak detik menteri ketenagakerjaan rancang undang undang cipta kerja sedia lapang kerja banyak detik foto dokter kemnaker jakarta menteri ketenagakerjaan ida fauziyah hadir undang undang rancang undang undang informasi,"['menteri', 'ketenagakerjaan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sedia', 'lapang', 'kerja', 'banyak', 'detik', 'menteri', 'ketanagakerjaan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sedia', 'lapang', 'kerja', 'banyak', 'detik', 'menteri', 'ketenagakerjaan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sedia', 'lapang', 'kerja', 'banyak', 'detik', 'foto', 'dokter', 'kemnaker', 'jakarta', 'menteri', 'ketenagakerjaan', 'ida', 'fauziyah', 'hadir', 'undang', 'undang', 'rancang', 'undang', 'undang', 'informasi']","{'menteri': 4, 'ketenagakerjaan': 3, 'rancang': 4, 'undang': 10, 'cipta': 3, 'kerja': 6, 'sedia': 3, 'lapang': 3, 'banyak': 3, 'detik': 3, 'ketanagakerjaan': 1, 'foto': 1, 'dokter': 1, 'kemnaker': 1, 'jakarta': 1, 'ida': 1, 'fauziyah': 1, 'hadir': 1, 'informasi': 1}"
1522,@saeni_sukri,"Personil gabungan  Polres Palu dan Polsek palu timur hari ini Sabtu  17
Oktober 2020 Di pimpin Langsung BPK Kapolsek Palu Timur Iptu UMAR SH dan WakaPolsek Iptu Made Antera
melaksanakan pengamanan Unras Damai dari Aliansi FPR Palu dgn tuntutan Penolakan RUU Cipta Kerja(Omnibuslaw",1,personel gabung polres palu polsek palu timur sabtu oktober pimpin langsung kapolsek palu timur iptu umar sh wakapolsek iptu made antera laksana aman unras damai aliansi front bela rakyat palu tuntut tolak rancang undang undang cipta kerja omnibus law,"['personel', 'gabung', 'polres', 'palu', 'polsek', 'palu', 'timur', 'sabtu', 'oktober', 'pimpin', 'langsung', 'kapolsek', 'palu', 'timur', 'iptu', 'umar', 'sh', 'wakapolsek', 'iptu', 'made', 'antera', 'laksana', 'aman', 'unras', 'damai', 'aliansi', 'front', 'bela', 'rakyat', 'palu', 'tuntut', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law']","{'personel': 1, 'gabung': 1, 'polres': 1, 'palu': 4, 'polsek': 1, 'timur': 2, 'sabtu': 1, 'oktober': 1, 'pimpin': 1, 'langsung': 1, 'kapolsek': 1, 'iptu': 2, 'umar': 1, 'sh': 1, 'wakapolsek': 1, 'made': 1, 'antera': 1, 'laksana': 1, 'aman': 1, 'unras': 1, 'damai': 1, 'aliansi': 1, 'front': 1, 'bela': 1, 'rakyat': 1, 'tuntut': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'omnibus': 1, 'law': 1}"
