,user_account,label,tweet,tweet_clean,tweet_token,tf_dict
1314,@jitoe02,1,"Penjelasan RUU Cipta Kerja

Upah Minimum ditetapkan dg memperhatikan kelayakan hidup

#RakyatButuhCiptaKerja

Baca juga yg ini ",jelas rancang undang undang cipta kerja upah minimum tetap perhati layak hidup baca,"['jelas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'upah', 'minimum', 'tetap', 'perhati', 'layak', 'hidup', 'baca']","{'jelas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'upah': 1, 'minimum': 1, 'tetap': 1, 'perhati': 1, 'layak': 1, 'hidup': 1, 'baca': 1}"
1016,@pmibanyumas,1,"Proses evakuasi korban peserta aksi demonstrasi RUU Cipta Kerja oleh tim PMI Kabupaten Banyumas. (15/10)

#pmibanyumas #pmiselalubantu #banyumas #purwokerto #purwokertohitz  #infopurwokerto #instapurwokerto #banyumas24jam #banyumasinfo #purwokertoonline",proses evakuasi korban serta aksi demonstrasi rancang undang undang cipta kerja tim pmi kabupaten banyumas populer informasi online,"['proses', 'evakuasi', 'korban', 'serta', 'aksi', 'demonstrasi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tim', 'pmi', 'kabupaten', 'banyumas', 'populer', 'informasi', 'online']","{'proses': 1, 'evakuasi': 1, 'korban': 1, 'serta': 1, 'aksi': 1, 'demonstrasi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'tim': 1, 'pmi': 1, 'kabupaten': 1, 'banyumas': 1, 'populer': 1, 'informasi': 1, 'online': 1}"
928,@sayasiapa24,0,"CRINGE PARAH, APA HUBUNGANYA TOLAK RUU CIPTA KERJA SAMA KELANGGENGAN HUBUNGANMU COK!!",ngeri parah hubung tolak rancang undang undang cipta kerja langgeng hubung cok,"['ngeri', 'parah', 'hubung', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'langgeng', 'hubung', 'cok']","{'ngeri': 1, 'parah': 1, 'hubung': 2, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'langgeng': 1, 'cok': 1}"
1398,@sarwendut,1,"Ada sejumlah fasilitas umum yang dirusak massa perusuh saat aksi demo penolakan pengesahan Rancangan Undang-Undang Cipta Kerja (RUU Cipta Kerja) di Jakarta 
https://liputan6.com/news/read/4377582/demo-anarkistis-ini-deretan-fasilitas-umum-di-jakarta-yang-dirusak-massa-perusuh…
LagiPandemi #TangkapDalangDemoRusuh",fasilitas rusak rusuh aksi demo tolak kesah rancang undang undang cipta kerja rancang undang undang cipta kerja jakarta,"['fasilitas', 'rusak', 'rusuh', 'aksi', 'demo', 'tolak', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'jakarta']","{'fasilitas': 1, 'rusak': 1, 'rusuh': 1, 'aksi': 1, 'demo': 1, 'tolak': 1, 'kesah': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'jakarta': 1}"
696,@Bisniscom,1,"Demo RUU Cipta Kerja Rusuh, Menko Polhukam: Pemerintah Akan Bertindak TegasDemo RUU Cipta Kerja Rusuh, Menko Polhukam: Pemerintah Akan Bertindak Tegas | Kabar24 - Bisnis.com
Pemerintah akan bertindak tegas dan melakukan proses hukum terhadap pelaku dan aktor yang menunggangi aksi anarkis/
kabar24.bisnis.com",demo rancang undang undang cipta kerja rusuh menteri koordinator polhukam perintah tindak demo rancang undang undang cipta kerja rusuh menteri koordinator polhukam perintah tindak perintah tindak proses hukum laku aktor tunggang aksi anarkis,"['demo', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rusuh', 'menteri', 'koordinator', 'polhukam', 'perintah', 'tindak', 'demo', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rusuh', 'menteri', 'koordinator', 'polhukam', 'perintah', 'tindak', 'perintah', 'tindak', 'proses', 'hukum', 'laku', 'aktor', 'tunggang', 'aksi', 'anarkis']","{'demo': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'rusuh': 2, 'menteri': 2, 'koordinator': 2, 'polhukam': 2, 'perintah': 3, 'tindak': 3, 'proses': 1, 'hukum': 1, 'laku': 1, 'aktor': 1, 'tunggang': 1, 'aksi': 1, 'anarkis': 1}"
528,@firdaussuleiman,1,"Membalas 
@fackturaMereka menolak RUU cipta kerja. Tp banyak isu lain juga.",balas tolak rancang undang undang cipta kerja isu,"['balas', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'isu']","{'balas': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'isu': 1}"
1384,@LILApama2011,1,"Omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja resmi disahkan DPR menjadi Undang-Undang (UU) pada rapat paripurna, Senin (5/10/2020). 

Awas Korona #KadrunMakarTunggangiOBL",omnibus law rancang undang undang rancang undang undang cipta kerja resmi sah dewan wakil rakyat undang undang undang undang rapat paripurna senin awas corona,"['omnibus', 'law', 'rancang', 'undang', 'undang', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'resmi', 'sah', 'dewan', 'wakil', 'rakyat', 'undang', 'undang', 'undang', 'undang', 'rapat', 'paripurna', 'senin', 'awas', 'corona']","{'omnibus': 1, 'law': 1, 'rancang': 2, 'undang': 8, 'cipta': 1, 'kerja': 1, 'resmi': 1, 'sah': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'rapat': 1, 'paripurna': 1, 'senin': 1, 'awas': 1, 'corona': 1}"
1594,@Sister97741145,1,"banyak pihak yang sebenarnya belum mengerti dan memahami secara keseluruhan isi dari RUU Cipta Kerja
#DamaiIndonesiaPulih",erti paham isi rancang undang undang cipta kerja,"['erti', 'paham', 'isi', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'erti': 1, 'paham': 1, 'isi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
815,@SinkBadher,1,"Ingat visi misi beliau saat pidato sebagai Presiden terpilih 
Akan memberangus,memangkas pungli perizinan yg ribet,sekarang terbukti dan dibuktikan dengan RUU Cipta kerja para mafia garong n koruptor kejang2 ",visi misi beliau pidato presiden pilih berangus mangkas pungli izin ribet bukti bukti rancang undang undang cipta kerja mafia garong n koruptor,"['visi', 'misi', 'beliau', 'pidato', 'presiden', 'pilih', 'berangus', 'mangkas', 'pungli', 'izin', 'ribet', 'bukti', 'bukti', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mafia', 'garong', 'n', 'koruptor']","{'visi': 1, 'misi': 1, 'beliau': 1, 'pidato': 1, 'presiden': 1, 'pilih': 1, 'berangus': 1, 'mangkas': 1, 'pungli': 1, 'izin': 1, 'ribet': 1, 'bukti': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'mafia': 1, 'garong': 1, 'n': 1, 'koruptor': 1}"
888,@rammatparenta,0,"Alhamdulillah!!!
DPRD Polewali Mandar menolak RUU CIPTA KERJA(OMNIBUS LAW). 
#TolakOmnibusLaw 
#TolakUUCiptaKerja 
#OmnibusLawUUCilaka",alhamdulillah dewan wakil rakyat daerah polewali mandar tolak rancang undang undang cipta kerja omnibus law,"['alhamdulillah', 'dewan', 'wakil', 'rakyat', 'daerah', 'polewali', 'mandar', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law']","{'alhamdulillah': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'daerah': 1, 'polewali': 1, 'mandar': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'omnibus': 1, 'law': 1}"
305,@CNNIDdaily,0,"Maraknya aksi unjuk rasa menolak RUU Cipta Kerja di sejumlah daerah ternyata membawa keuntungan bagi sejumlah pihak. Seperti yang dialami para penjual es kelapa muda.
-
VIDEO: Pedagang Meraup Keuntungan di Tengah Aksi DemoVIDEO: Pedagang Meraup Keuntungan di Tengah Aksi Demo
Maraknya aksi unjuk rasa menolak RUU cipta kerja di sejumlah daerah ternyata membawa keuntungan bagi sejumlah pihak.
cnnindonesia.com",marak aksi unjuk tolak rancang undang undang cipta kerja daerah bawa untung alami jual es kelapa muda video dagang raup untung aksi demo video dagang raup untung aksi demo marak aksi unjuk tolak rancang undang undang cipta kerja daerah bawa untung,"['marak', 'aksi', 'unjuk', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'daerah', 'bawa', 'untung', 'alami', 'jual', 'es', 'kelapa', 'muda', 'video', 'dagang', 'raup', 'untung', 'aksi', 'demo', 'video', 'dagang', 'raup', 'untung', 'aksi', 'demo', 'marak', 'aksi', 'unjuk', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'daerah', 'bawa', 'untung']","{'marak': 2, 'aksi': 4, 'unjuk': 2, 'tolak': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'daerah': 2, 'bawa': 2, 'untung': 4, 'alami': 1, 'jual': 1, 'es': 1, 'kelapa': 1, 'muda': 1, 'video': 2, 'dagang': 2, 'raup': 2, 'demo': 2}"
489,@YanHarahap,0,"Ketua Umum 
@PDemokrat
 ⁦
@AgusYudhoyono
⁩ atau yang lebih dikenal dengan AHY menilai, ketidakjelasan draf final RUU Cipta Kerja telah menimbulkan kebingungan di tengah masyarakat.AHY: Ketidakjelasan Draf RUU Cipta Kerja Timbulkan Kebingungan Masyarakat - www.radartangsel.com
Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono atau yang lebih dikenal dengan AHY menilai, ketidakjelasan draf final RUU Cipta Kerja telah menimbulkan kebingungan di tengah masyarakat.
radartangsel.com",ketua kenal nilai ketidakjelasan draf final rancang undang undang cipta kerja timbul bingung masyarakat ketidakjelasan draf rancang undang undang cipta kerja timbul bingung masyarakat ketua partai demokrat agus harimurti yudhoyono kenal nilai ketidakjelasan draf final rancang undang undang cipta kerja timbul bingung masyarakat,"['ketua', 'kenal', 'nilai', 'ketidakjelasan', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'timbul', 'bingung', 'masyarakat', 'ketidakjelasan', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'timbul', 'bingung', 'masyarakat', 'ketua', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'kenal', 'nilai', 'ketidakjelasan', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'timbul', 'bingung', 'masyarakat']","{'ketua': 2, 'kenal': 2, 'nilai': 2, 'ketidakjelasan': 3, 'draf': 3, 'final': 2, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'timbul': 3, 'bingung': 3, 'masyarakat': 3, 'partai': 1, 'demokrat': 1, 'agus': 1, 'harimurti': 1, 'yudhoyono': 1}"
95,@asyief_khasan,1,"Membalas 
@withnoland
 dan 
@TsamaraDKI4 Draft RUU Cipta Kerja
1. Versi, 1028 hlm.yg awal di website DPR dan Kemenko
2. Versi 905 hlm.diedarkan habis selesai pembahasan 5 Oktober
3. Versi 1052 hlm.semalam (11 Okt) yang katanya sudah bersih typo.
3. Versi 1035 hlm.pagi ini (12 okt) yang katanya dikirim ke presiden.",balas draf rancang undang undang cipta kerja versi halaman website dewan wakil rakyat kemenko versi halaman edar habis selesai bahas oktober versi halaman malam oktober bersih salah ketik versi halaman pagi oktober kirim presiden,"['balas', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'versi', 'halaman', 'website', 'dewan', 'wakil', 'rakyat', 'kemenko', 'versi', 'halaman', 'edar', 'habis', 'selesai', 'bahas', 'oktober', 'versi', 'halaman', 'malam', 'oktober', 'bersih', 'salah', 'ketik', 'versi', 'halaman', 'pagi', 'oktober', 'kirim', 'presiden']","{'balas': 1, 'draf': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'versi': 4, 'halaman': 4, 'website': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'kemenko': 1, 'edar': 1, 'habis': 1, 'selesai': 1, 'bahas': 1, 'oktober': 3, 'malam': 1, 'bersih': 1, 'salah': 1, 'ketik': 1, 'pagi': 1, 'kirim': 1, 'presiden': 1}"
839,@demokrasicoid,1,"Baleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja - Follow 
@demokrasicoidBaleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
Draf Omnibus Law RUU Cipta Kerja yang telah diserahkan pemerintah sejak Februari lalu, rupanya baru didistribusikan pimpinan Badan Legislasi ( Baleg)
demokrasi.co.id",baleg sadar anggota pegang draf rancang undang undang cipta kerja follow sadar anggota pegang draf rancang undang undang cipta kerja draf omnibus law rancang undang undang cipta kerja serah perintah februari distribusi pimpin badan legislasi baleg demokrasi,"['baleg', 'sadar', 'anggota', 'pegang', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'follow', 'sadar', 'anggota', 'pegang', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'draf', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'serah', 'perintah', 'februari', 'distribusi', 'pimpin', 'badan', 'legislasi', 'baleg', 'demokrasi']","{'baleg': 2, 'sadar': 2, 'anggota': 2, 'pegang': 2, 'draf': 3, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'follow': 1, 'omnibus': 1, 'law': 1, 'serah': 1, 'perintah': 1, 'februari': 1, 'distribusi': 1, 'pimpin': 1, 'badan': 1, 'legislasi': 1, 'demokrasi': 1}"
864,@RicKY_KCh,1,"Sejumlah pegiat pendidikan mengaku merasa dibohongi dengan lolosnya pasal mengenai perizinan pendidikan pada Omnibus Law RUU Cipta Kerja, yang mereka khawatirkan dapat 'membuat pendidikan makin mahal'.'Pasal menyelundup' di Omnibus Law dikhawatirkan buat pendidikan 'tambah mahal' - BBC News Indonesia
Sejumlah pegiat pendidikan mengaku merasa dibohongi dengan lolosnya pasal mengenai perizinan pendidikan pada Omnibus Law RUU Cipta kerja, yang mereka khawatirkan dapat 'membuat pendidikan makin...
bbc.com",giat didik aku bohong lolos pasal izin didik omnibus law rancang undang undang cipta kerja khawatir didik mahal pasal selundup omnibus law khawatir didik mahal bbc news indonesia giat didik aku bohong lolos pasal izin didik omnibus law rancang undang undang cipta kerja khawatir didik,"['giat', 'didik', 'aku', 'bohong', 'lolos', 'pasal', 'izin', 'didik', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'khawatir', 'didik', 'mahal', 'pasal', 'selundup', 'omnibus', 'law', 'khawatir', 'didik', 'mahal', 'bbc', 'news', 'indonesia', 'giat', 'didik', 'aku', 'bohong', 'lolos', 'pasal', 'izin', 'didik', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'khawatir', 'didik']","{'giat': 2, 'didik': 7, 'aku': 2, 'bohong': 2, 'lolos': 2, 'pasal': 3, 'izin': 2, 'omnibus': 3, 'law': 3, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'khawatir': 3, 'mahal': 2, 'selundup': 1, 'bbc': 1, 'news': 1, 'indonesia': 1}"
1728,@kompascom,0,"Naskah RUU Cipta Kerja sempat berubah-ubah setelah disetujui oleh DPR dan pemerintah dalam Rapat Paripurna 5 Oktober 2020.Akademisi: Draf UU Cipta Kerja Seharusnya Tidak Berubah Setelah Rapat Paripurna
Naskah RUU Cipta Kerja sempat berubah-ubah setelah disetujui oleh DPR dan pemerintah dalam Rapat Paripurna 5 Oktober 2020.
nasional.kompas.com",naskah rancang undang undang cipta kerja ubah ubah tuju dewan wakil rakyat perintah rapat paripurna oktober akademisi draf undang undang cipta kerja ubah rapat paripurna naskah rancang undang undang cipta kerja ubah ubah tuju dewan wakil rakyat perintah rapat paripurna oktober nasional,"['naskah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ubah', 'ubah', 'tuju', 'dewan', 'wakil', 'rakyat', 'perintah', 'rapat', 'paripurna', 'oktober', 'akademisi', 'draf', 'undang', 'undang', 'cipta', 'kerja', 'ubah', 'rapat', 'paripurna', 'naskah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ubah', 'ubah', 'tuju', 'dewan', 'wakil', 'rakyat', 'perintah', 'rapat', 'paripurna', 'oktober', 'nasional']","{'naskah': 2, 'rancang': 2, 'undang': 6, 'cipta': 3, 'kerja': 3, 'ubah': 5, 'tuju': 2, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'perintah': 2, 'rapat': 3, 'paripurna': 3, 'oktober': 2, 'akademisi': 1, 'draf': 1, 'nasional': 1}"
1400,@ronin_minang,1,"Supratman Ketua Baleg dari Fraksi 
@Gerindra
 yang membahas RUU Cipta Kerja",supratman ketua baleg fraksi bahas rancang undang undang cipta kerja,"['supratman', 'ketua', 'baleg', 'fraksi', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'supratman': 1, 'ketua': 1, 'baleg': 1, 'fraksi': 1, 'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1561,@malikul100,1,"Karena kalau pandemi ini berakhir tapi Indonesia tidak memiliki regulasi pendukung, maka proses pemulihan ekonomi bisa sangat lambat. RUU Cipta Kerja akan perbaiki dan hapus regulasi dan birokrasi yang selama ini hambat investasi dan produktivitas UMKM.",pandemi indonesia milik regulasi dukung proses pulih ekonomi lambat rancang undang undang cipta kerja baik hapus regulasi birokrasi hambat investasi produktivitas usaha mikro tengah,"['pandemi', 'indonesia', 'milik', 'regulasi', 'dukung', 'proses', 'pulih', 'ekonomi', 'lambat', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'baik', 'hapus', 'regulasi', 'birokrasi', 'hambat', 'investasi', 'produktivitas', 'usaha', 'mikro', 'tengah']","{'pandemi': 1, 'indonesia': 1, 'milik': 1, 'regulasi': 2, 'dukung': 1, 'proses': 1, 'pulih': 1, 'ekonomi': 1, 'lambat': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'baik': 1, 'hapus': 1, 'birokrasi': 1, 'hambat': 1, 'investasi': 1, 'produktivitas': 1, 'usaha': 1, 'mikro': 1, 'tengah': 1}"
548,@AnnisaMasithoh,0,"We were so magic
We were so tragic 
Kayak trauma gak sih gugatan RUU cipta kerja di serahkan ke MK,  udah tau ujung2nya gimana udah ketebak 
Akun lama aku aktifin lagi,  mari mutualan gaes follow aku
#kpopersindo
#kpopersbergerak
#SaatnyaJokowiTurun
#BTSARMY",magic tragis kayak trauma sih gugat rancang undang undang cipta kerja serah mahkamah konstitusi tebak akun aktif mari mutualan teman follow,"['magic', 'tragis', 'kayak', 'trauma', 'sih', 'gugat', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'serah', 'mahkamah', 'konstitusi', 'tebak', 'akun', 'aktif', 'mari', 'mutualan', 'teman', 'follow']","{'magic': 1, 'tragis': 1, 'kayak': 1, 'trauma': 1, 'sih': 1, 'gugat': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'serah': 1, 'mahkamah': 1, 'konstitusi': 1, 'tebak': 1, 'akun': 1, 'aktif': 1, 'mari': 1, 'mutualan': 1, 'teman': 1, 'follow': 1}"
300,@BungAji,0,"Ga ada yg buat dibaca bambaaaaaang

Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan
https://tirto.id/belum-ada-draf-final-ruu-cipta-kerja-baleg-dpr-masih-kami-rapikan-f5…  

#BatalkanCiptaker #TolakOmnibusLaw #TolakUUCiptaKerjaTweet Kutipan
Kompas.com
@kompascom
 · 8 Okt
""Jadi saran saya, biar semua tenang, karena kita cinta dengan negara kita ini. Baca dulu, baru berkomentar. Jadi, jangan nanti yang belum melihat semua, tapi berkomentar,"" | #VideoKompas #Money
1:39
21,6 rb tayangan",baca bambu draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi,"['baca', 'bambu', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'baleg', 'dewan', 'wakil', 'rakyat', 'rapi']","{'baca': 1, 'bambu': 1, 'draf': 1, 'final': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'baleg': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'rapi': 1}"
123,@djaritakirana,0,"Kalau aksi demo tolak RUU ciptakerja ditunggangi asing kenapa yg ditangkap rakyat pribumi pak menhan???

""MAU PUTAR BALIKKAN FAKTA""

Lebih masuk akal pemerintah & DPR lah yg ditunggangi cukong asing untuk mengsahkan RUU ciptakerja itu, (SANGAT LOGIS)..Menhan Prabowo Sebut Ada Kekuatan Asing di Balik Demo Omnibus Law
Menurut Prabowo, banyak peserta aksi unjuk rasa belum membaca naskah omnibus law itu dan termakan hoaks.
nasional.tempo.co",aksi demo tolak rancang undang undang cipta kerja tunggang asing tangkap rakyat pribumi menteri tahan putar balik fakta masuk akal perintah dewan wakil rakyat tunggang cukong asing kesah rancang undang undang cipta kerja logis menteri tahan prabowo kuat asing demo omnibus law prabowo serta aksi unjuk baca naskah omnibus law makan hoax nasional tempo,"['aksi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tunggang', 'asing', 'tangkap', 'rakyat', 'pribumi', 'menteri', 'tahan', 'putar', 'balik', 'fakta', 'masuk', 'akal', 'perintah', 'dewan', 'wakil', 'rakyat', 'tunggang', 'cukong', 'asing', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'logis', 'menteri', 'tahan', 'prabowo', 'kuat', 'asing', 'demo', 'omnibus', 'law', 'prabowo', 'serta', 'aksi', 'unjuk', 'baca', 'naskah', 'omnibus', 'law', 'makan', 'hoax', 'nasional', 'tempo']","{'aksi': 2, 'demo': 2, 'tolak': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'tunggang': 2, 'asing': 3, 'tangkap': 1, 'rakyat': 2, 'pribumi': 1, 'menteri': 2, 'tahan': 2, 'putar': 1, 'balik': 1, 'fakta': 1, 'masuk': 1, 'akal': 1, 'perintah': 1, 'dewan': 1, 'wakil': 1, 'cukong': 1, 'kesah': 1, 'logis': 1, 'prabowo': 2, 'kuat': 1, 'omnibus': 2, 'law': 2, 'serta': 1, 'unjuk': 1, 'baca': 1, 'naskah': 1, 'makan': 1, 'hoax': 1, 'nasional': 1, 'tempo': 1}"
246,@bundaathira,0,"Demo mahasiswa di #Cirebon hari ini menolak RUU Cipta Kerja #OmnibusLaw yang menyesengsarakan rakyat.

#TolakOmnibusLaw",demo mahasiswa tolak rancang undang undang cipta kerja sengsara rakyat,"['demo', 'mahasiswa', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sengsara', 'rakyat']","{'demo': 1, 'mahasiswa': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'sengsara': 1, 'rakyat': 1}"
490,@duniazie,1,"Namun, anehnya Pemerintah 
@jokowi
 dan DPR 
@DPR_RI
 memutuskan melanjutkan pembahasan RUU Cipta Kerja dalam forum Panja yang terdiri dari Pemerintah dan Baleg DPR RI.
Bagaimana ini? Bukankah banyak yang tidak setuju #KRPIPerppuBatalkanUUCipker
#MahasiswaBergerak
#TolakOmnibuslawDPR",aneh perintah dewan wakil rakyat putus lanjut bahas rancang undang undang cipta kerja forum panitia kerja perintah baleg dewan wakil rakyat rakyat indonesia tuju,"['aneh', 'perintah', 'dewan', 'wakil', 'rakyat', 'putus', 'lanjut', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'forum', 'panitia', 'kerja', 'perintah', 'baleg', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'tuju']","{'aneh': 1, 'perintah': 2, 'dewan': 2, 'wakil': 2, 'rakyat': 3, 'putus': 1, 'lanjut': 1, 'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'forum': 1, 'panitia': 1, 'baleg': 1, 'indonesia': 1, 'tuju': 1}"
586,@djaritakirana,0,"Menunggu wawancara politikus pendukung RUU Ciptakerja ditelevisi yg mengatakan demo penolakan RUU Ciptakerja ditunggangi koalisi KAMI , Alumni 212, HTI mengusung khilafah, ormas FPI & pemprov DKI yg sengaja membiarkan pendemo diwilayahnya..",tunggu wawancara politikus dukung rancang undang undang cipta kerja televisi demo tolak rancang undang undang cipta kerja tunggang koalisi alumni hti usung khilafah organisasi massa front bela islam perintah provinsi daerah kota istimewa sengaja biar demo wilayah,"['tunggu', 'wawancara', 'politikus', 'dukung', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'televisi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tunggang', 'koalisi', 'alumni', 'hti', 'usung', 'khilafah', 'organisasi', 'massa', 'front', 'bela', 'islam', 'perintah', 'provinsi', 'daerah', 'kota', 'istimewa', 'sengaja', 'biar', 'demo', 'wilayah']","{'tunggu': 1, 'wawancara': 1, 'politikus': 1, 'dukung': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'televisi': 1, 'demo': 2, 'tolak': 1, 'tunggang': 1, 'koalisi': 1, 'alumni': 1, 'hti': 1, 'usung': 1, 'khilafah': 1, 'organisasi': 1, 'massa': 1, 'front': 1, 'bela': 1, 'islam': 1, 'perintah': 1, 'provinsi': 1, 'daerah': 1, 'kota': 1, 'istimewa': 1, 'sengaja': 1, 'biar': 1, 'wilayah': 1}"
